round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.166800,2.273747,1.519252,"[4, 8, 9, 13, 17, 22, 26, 27, 29, 36]",4,"[17, 27, 29, 36]",0.4120,2995.7620,2510000,8136,10616
2,0.264700,2.182374,1.341784,"[2, 3, 7, 21, 22, 36, 37, 40, 43, 44]",4,"[3, 36, 43, 44]",5.0576,2201.4379,2510000,8136,7653
3,0.279800,2.032355,1.291968,"[2, 10, 14, 23, 29, 33, 36, 37, 38, 40]",2,"[29, 36]",1.4036,4154.8668,2510000,8136,7200
4,0.369000,1.876674,1.200461,"[3, 9, 10, 13, 24, 25, 26, 30, 35, 36]",4,"[3, 24, 25, 36]",1.2095,2996.4467,2510000,8136,7056
5,0.366000,1.755461,1.122502,"[2, 3, 5, 9, 23, 30, 33, 35, 38, 49]",2,"[3, 49]",1.0444,5504.0983,2510000,8136,7008
6,0.401700,1.651237,0.982977,"[2, 10, 12, 23, 24, 25, 30, 33, 35, 38]",2,"[24, 25]",1.6728,2404.6782,2510000,8136,6912
7,0.403000,1.593603,1.006863,"[3, 14, 15, 19, 21, 23, 25, 33, 36, 38]",4,"[3, 15, 25, 36]",0.7037,4022.3937,2510000,8136,6864
8,0.434000,1.525318,0.838443,"[5, 12, 13, 14, 29, 35, 36, 38, 39, 48]",2,"[29, 36]",0.5083,4141.9015,2510000,8136,6912
9,0.481000,1.459968,0.972400,"[3, 10, 15, 25, 26, 29, 31, 33, 36, 42]",7,"[3, 15, 25, 29, 31, 36, 42]",0.5977,3587.8022,2510000,8136,6912
10,0.488800,1.418468,0.812057,"[2, 3, 5, 13, 18, 21, 29, 36, 38, 43]",4,"[3, 29, 36, 43]",0.3823,1925.8345,2510000,8136,6912
11,0.492200,1.426775,0.832104,"[3, 4, 13, 19, 25, 28, 29, 33, 36, 37]",5,"[3, 25, 28, 29, 36]",0.4682,2179.9364,2510000,8136,6864
12,0.514100,1.368792,0.743154,"[2, 3, 7, 10, 25, 33, 36, 37, 43, 47]",4,"[3, 25, 36, 43]",0.4193,2349.5443,2510000,8136,7248
13,0.533200,1.311803,0.725803,"[3, 7, 9, 25, 26, 33, 34, 36, 38, 47]",3,"[3, 25, 36]",0.4880,1958.7183,2510000,8136,7176
14,0.503100,1.392984,0.728061,"[2, 3, 5, 9, 10, 20, 30, 38, 40, 45]",3,"[3, 20, 45]",0.3463,1884.8049,2510000,8136,6864
15,0.536500,1.336914,0.754579,"[4, 6, 9, 10, 22, 25, 29, 31, 36, 38]",5,"[6, 25, 29, 31, 36]",0.3020,1650.5003,2510000,8136,6912
16,0.524600,1.379063,0.543202,"[3, 7, 13, 14, 21, 22, 33, 37, 43, 47]",2,"[3, 43]",0.7468,1762.9028,2510000,8136,7248
17,0.463900,1.563348,0.565177,"[0, 3, 4, 7, 10, 26, 37, 38, 40, 47]",2,"[0, 3]",0.5996,2637.4944,2510000,8136,7200
18,0.519600,1.426283,0.703007,"[13, 14, 25, 26, 27, 29, 30, 35, 36, 44]",5,"[25, 27, 29, 36, 44]",2.6215,2158.5675,2510000,8136,6864
19,0.521000,1.453998,0.642040,"[1, 9, 10, 27, 29, 31, 34, 38, 40, 43]",4,"[27, 29, 31, 43]",0.8622,2002.5717,2510000,8136,6816
20,0.513300,1.426066,0.579562,"[5, 6, 14, 26, 29, 30, 33, 37, 43, 47]",3,"[6, 29, 43]",0.8051,2414.0204,2510000,8136,6864
21,0.509300,1.389550,0.571716,"[9, 11, 13, 15, 19, 25, 26, 29, 31, 33]",4,"[15, 25, 29, 31]",0.6547,3145.5235,2510000,8136,6816
22,0.538200,1.340381,0.445510,"[5, 7, 13, 14, 25, 26, 33, 42, 46, 47]",2,"[25, 42]",0.8347,3032.8031,2510000,8136,6864
23,0.401500,1.759860,0.645100,"[3, 11, 25, 29, 31, 33, 38, 43, 44, 47]",6,"[3, 25, 29, 31, 43, 44]",0.8420,2204.2352,2510000,8136,6864
24,0.511200,1.452206,0.612495,"[3, 4, 7, 13, 15, 26, 29, 36, 37, 41]",5,"[3, 15, 29, 36, 41]",0.8879,3153.1816,2510000,8136,6816
