round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.100500,89.489691,1.506881,"[4, 8, 9, 13, 17, 22, 26, 27, 29, 36]",4,"[17, 27, 29, 36]",0.2709,4022.6622,2510000,8136,10616
2,0.100000,2.334592,3.500844,"[2, 3, 7, 9, 21, 22, 37, 40, 43, 44]",3,"[3, 43, 44]",1.1085,2526.5889,2510000,8136,7653
3,0.100000,2.346369,2.008223,"[2, 8, 10, 14, 23, 33, 37, 38, 40, 46]",0,[],0.7211,3236.4574,2510000,8136,7200
4,0.100000,2.351274,1.927059,"[11, 12, 15, 16, 18, 20, 22, 35, 46, 47]",3,"[15, 16, 20]",1.3088,3921.9976,2510000,8136,7104
5,0.099900,2.380683,1.926102,"[2, 5, 9, 18, 19, 22, 24, 33, 45, 46]",2,"[24, 45]",0.9003,3578.1014,2510000,8136,7200
6,0.100000,2.357702,1.960515,"[2, 9, 11, 22, 23, 25, 26, 37, 40, 46]",1,[25],1.5043,2937.1119,2510000,8136,7008
7,0.100000,2.355818,1.896232,"[2, 7, 14, 19, 22, 26, 30, 33, 37, 48]",0,[],2.2672,2671.3406,2510000,8136,6864
8,0.100000,2.341505,1.917879,"[1, 2, 5, 19, 21, 26, 35, 37, 39, 48]",0,[],0.6288,3580.8285,2510000,8136,6912
9,0.100000,2.332036,1.917746,"[2, 8, 9, 14, 19, 25, 32, 37, 40, 47]",1,[25],1.3590,3670.5357,2510000,8136,6912
10,0.100000,2.374952,1.876136,"[2, 4, 7, 11, 12, 19, 33, 35, 37, 46]",0,[],0.7580,3575.0142,2510000,8136,6864
11,0.099800,2.323248,1.953485,"[2, 4, 5, 9, 12, 18, 28, 37, 40, 46]",1,[28],0.8089,5167.3964,2510000,8136,6816
12,0.100000,2.341543,1.873347,"[2, 5, 9, 11, 12, 13, 22, 33, 35, 40]",0,[],2.9665,4639.9554,2510000,8136,6864
13,0.100000,2.344732,1.967237,"[1, 2, 4, 9, 11, 19, 21, 22, 37, 40]",0,[],0.6588,3175.2022,2510000,8136,6816
14,0.100000,2.348341,1.857647,"[2, 4, 11, 12, 13, 22, 32, 35, 37, 40]",0,[],2.0906,3222.3510,2510000,8136,6816
15,0.099900,2.476610,1.934751,"[1, 2, 5, 9, 14, 17, 19, 33, 40, 41]",2,"[17, 41]",1.4330,3678.7093,2510000,8136,6816
16,0.100000,2.340182,1.923603,"[2, 5, 9, 11, 12, 19, 33, 34, 35, 42]",1,[42],0.9477,3476.5726,2510000,8136,6864
17,0.100000,2.334255,1.906086,"[0, 2, 4, 5, 12, 19, 33, 35, 37, 40]",1,[0],11.8397,2433.8798,2510000,8136,6912
18,0.100000,2.352932,1.901290,"[2, 9, 12, 14, 18, 23, 31, 33, 34, 40]",1,[31],4.6547,3262.8064,2510000,8136,6864
19,0.100100,2.408295,1.914849,"[2, 6, 13, 14, 19, 28, 35, 40, 45, 46]",3,"[6, 28, 45]",1.8827,3133.2031,2510000,8136,6864
20,0.100100,2.435788,1.929742,"[1, 4, 9, 11, 13, 16, 30, 33, 35, 40]",1,[16],1.2638,3332.0977,2510000,8136,6864
21,0.100000,2.444163,1.926594,"[1, 2, 4, 13, 14, 15, 19, 32, 35, 40]",1,[15],0.8868,1862.4578,2510000,8136,6816
22,0.100000,2.373463,1.923653,"[1, 2, 9, 12, 13, 14, 30, 35, 40, 46]",0,[],1.4421,2874.0909,2510000,8136,6816
23,0.100000,2.355589,1.870158,"[1, 2, 12, 13, 33, 35, 37, 40, 46, 49]",1,[49],0.7630,3892.4970,2510000,8136,6816
24,0.100000,2.359405,1.873890,"[1, 2, 9, 12, 13, 14, 33, 35, 40, 46]",0,[],2.0140,3610.0797,2510000,8136,6864
25,0.100000,2.390875,1.886340,"[2, 4, 13, 14, 22, 30, 33, 35, 40, 46]",0,[],1.5262,3791.2266,2510000,8136,6816
26,0.100000,2.388168,1.878873,"[1, 2, 13, 14, 22, 32, 33, 35, 37, 40]",0,[],2.3362,3365.2588,2510000,8136,6816
27,0.100000,2.367735,1.924349,"[1, 4, 8, 13, 19, 32, 33, 35, 37, 40]",0,[],0.8741,4052.2619,2510000,8136,6816
28,0.100000,2.372951,1.894868,"[1, 2, 4, 19, 23, 32, 33, 35, 40, 47]",0,[],1.0189,4927.1197,2510000,8136,6816
29,0.100100,2.354570,1.964609,"[2, 9, 19, 30, 31, 32, 33, 35, 40, 46]",1,[31],0.5679,4435.4423,2510000,8136,6816
30,0.100000,2.352235,1.860628,"[1, 2, 13, 30, 32, 33, 34, 35, 40, 46]",0,[],1.1646,4496.1091,2510000,8136,6816
31,0.100000,2.355769,1.878271,"[2, 4, 9, 13, 32, 33, 35, 40, 43, 46]",1,[43],1.1441,4227.5914,2510000,8136,6816
32,0.100000,2.339421,1.916186,"[1, 5, 9, 12, 13, 14, 32, 33, 40, 46]",0,[],307.2707,3538.6661,2510000,8136,6816
33,0.100000,2.368417,1.927428,"[1, 7, 18, 22, 30, 32, 33, 35, 40, 46]",0,[],1.0178,2733.4642,2510000,8136,6816
34,0.100000,2.357299,1.901626,"[2, 9, 13, 14, 23, 32, 33, 35, 40, 46]",0,[],1.5625,3719.7693,2510000,8136,6816
35,0.100000,2.384006,1.887682,"[1, 2, 13, 14, 22, 26, 33, 35, 40, 46]",0,[],1.2540,3743.8216,2510000,8136,6816
36,0.100000,2.416819,1.838834,"[9, 13, 18, 22, 23, 30, 32, 33, 39, 40]",0,[],3.5753,2627.9800,2510000,8136,6816
37,0.100000,2.361029,1.954223,"[13, 14, 22, 26, 30, 32, 37, 40, 46, 48]",0,[],0.9524,2507.3234,2510000,8136,6816
38,0.100000,2.386529,1.884722,"[2, 4, 13, 14, 22, 32, 33, 35, 40, 46]",0,[],1.1153,2625.9048,2510000,8136,6816
39,0.100000,2.367663,1.945903,"[1, 9, 13, 14, 26, 30, 32, 33, 40, 46]",0,[],0.6475,2538.8381,2510000,8136,6816
40,0.100000,2.367412,1.949775,"[0, 1, 13, 19, 22, 26, 32, 35, 40, 46]",1,[0],0.5916,2629.3731,2510000,8136,6816
41,0.100000,2.362734,1.867807,"[1, 2, 4, 9, 12, 13, 32, 33, 35, 40]",0,[],0.3810,1983.6593,2510000,8136,6816
42,0.100000,2.341555,1.912610,"[2, 4, 9, 13, 19, 32, 35, 37, 40, 46]",0,[],0.4613,1908.5232,2510000,8136,7200
43,0.100000,2.346979,1.906559,"[1, 2, 4, 9, 13, 30, 32, 33, 40, 46]",0,[],0.4074,2280.3886,2510000,8136,7800
44,0.100000,2.357734,1.900458,"[1, 2, 9, 11, 13, 19, 30, 32, 35, 40]",0,[],0.5577,1954.4153,2510000,8136,6816
45,0.100000,2.350997,1.922560,"[1, 4, 9, 13, 26, 32, 33, 35, 40, 46]",0,[],0.2889,1767.9100,2510000,8136,6816
46,0.100000,2.347965,1.902282,"[1, 2, 9, 13, 19, 30, 32, 33, 40, 46]",0,[],0.2837,2205.7922,2510000,8136,6816
47,0.100000,2.357259,1.943293,"[1, 6, 9, 13, 30, 32, 33, 35, 40, 46]",1,[6],0.5807,2227.9388,2510000,8136,6816
48,0.100000,2.345852,1.934447,"[1, 9, 13, 22, 30, 32, 33, 35, 40, 46]",0,[],0.3734,1831.4264,2510000,8136,7200
49,0.100000,2.373565,1.906539,"[5, 9, 13, 14, 30, 32, 33, 35, 40, 42]",1,[42],0.5152,1842.7597,2510000,8136,6816
50,0.100000,2.345663,1.954773,"[1, 13, 19, 22, 30, 32, 33, 35, 40, 46]",0,[],0.3922,1783.0168,2510000,8136,7200
51,0.100000,2.346155,1.920498,"[1, 9, 13, 19, 22, 32, 33, 35, 40, 46]",0,[],0.4277,3214.1105,2510000,8136,6816
52,0.100000,2.343646,1.925621,"[4, 9, 13, 19, 30, 32, 33, 35, 40, 46]",0,[],0.3812,1527.2448,2510000,8136,6816
53,0.100000,2.345119,1.913339,"[1, 4, 9, 13, 22, 32, 33, 35, 40, 46]",0,[],0.3541,1701.8804,2510000,8136,6816
54,0.100000,2.341291,1.959352,"[3, 9, 13, 19, 22, 30, 32, 35, 40, 46]",1,[3],0.4908,1616.6549,2510000,8136,7200
55,0.100000,2.369323,1.819574,"[9, 11, 13, 14, 30, 32, 33, 35, 39, 40]",0,[],0.3857,3164.3874,2510000,8136,6816
56,0.100000,2.350896,1.929131,"[4, 9, 13, 19, 30, 32, 33, 35, 40, 46]",0,[],0.6963,3024.8396,2510000,8136,7200
57,0.100000,2.366368,1.916117,"[2, 4, 13, 22, 23, 30, 32, 35, 40, 46]",0,[],1.3674,1844.0125,2510000,8136,6816
58,0.100000,2.341261,1.969910,"[1, 9, 13, 19, 26, 30, 32, 35, 40, 46]",0,[],0.9696,2484.1578,2510000,8136,6816
59,0.100000,2.387063,1.894099,"[4, 9, 13, 19, 22, 30, 32, 35, 40, 47]",0,[],0.5190,2842.3402,2510000,8136,6816
60,0.100000,2.348060,1.957021,"[1, 4, 9, 13, 23, 30, 32, 35, 40, 46]",0,[],0.5501,3720.4894,2510000,8168,6816
