round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.176700,2.274636,1.408736,"[3, 7, 8, 9, 13, 21, 31, 32, 34, 37]",2,"[3, 31]",0.6138,3626.9712,2510000,4856,12339
2,0.267500,2.201131,1.416841,"[3, 6, 7, 8, 15, 26, 31, 34, 37, 43]",5,"[3, 6, 15, 31, 43]",0.9786,3918.7263,2510000,5096,10230
3,0.301500,2.054605,1.246475,"[7, 8, 10, 11, 12, 15, 22, 28, 35, 47]",2,"[15, 28]",1.2668,2232.1192,2510000,5192,9371
4,0.343400,1.904088,1.178137,"[0, 10, 14, 16, 18, 24, 30, 35, 44, 47]",4,"[0, 16, 24, 44]",1.0212,3293.6983,2510000,5360,9782
5,0.297300,1.831520,1.058499,"[1, 2, 7, 11, 17, 27, 31, 33, 45, 49]",5,"[17, 27, 31, 45, 49]",2.4504,3519.1733,2510000,5528,9587
6,0.359100,1.707549,0.993341,"[6, 7, 14, 15, 18, 23, 31, 32, 33, 35]",3,"[6, 15, 31]",1.2715,3713.8342,2510000,5696,9587
7,0.418600,1.620556,0.877833,"[7, 14, 19, 20, 35, 37, 39, 40, 44, 46]",2,"[20, 44]",1.9823,4149.6004,2510000,5720,9155
8,0.448600,1.537892,0.912491,"[2, 4, 7, 20, 27, 31, 34, 35, 36, 48]",4,"[20, 27, 31, 36]",3.5019,2315.1247,2510000,5840,9443
9,0.466800,1.484038,0.885454,"[1, 6, 11, 13, 15, 27, 29, 37, 40, 42]",5,"[6, 15, 27, 29, 42]",1.0828,2935.9791,2510000,5912,9299
10,0.477100,1.424959,0.873096,"[9, 11, 12, 15, 24, 29, 34, 40, 41, 46]",4,"[15, 24, 29, 41]",0.9020,3636.7389,2510000,5960,9422
11,0.465800,1.450948,0.867526,"[4, 11, 16, 24, 27, 29, 31, 32, 36, 40]",6,"[16, 24, 27, 29, 31, 36]",0.8955,3481.6201,2510000,5984,9155
12,0.509500,1.372823,0.753492,"[3, 7, 12, 14, 23, 34, 39, 44, 45, 47]",3,"[3, 44, 45]",1.4645,3655.2903,2510000,5984,9083
13,0.511800,1.369665,0.753031,"[4, 9, 11, 12, 20, 35, 40, 41, 44, 49]",4,"[20, 41, 44, 49]",1.2138,3698.4356,2510000,5984,9243
14,0.470300,1.497007,0.866950,"[0, 3, 5, 7, 9, 12, 24, 27, 31, 36]",6,"[0, 3, 24, 27, 31, 36]",2.5242,3164.7128,2510000,5984,9083
15,0.518200,1.375338,0.662777,"[9, 15, 17, 22, 25, 31, 34, 40, 44, 47]",5,"[15, 17, 25, 31, 44]",1.6497,3373.8429,2510000,6008,9155
16,0.535400,1.337069,0.688001,"[1, 6, 7, 12, 19, 20, 25, 30, 41, 47]",4,"[6, 20, 25, 41]",3.7407,2494.2508,2510000,6032,9155
17,0.484300,1.504123,0.746313,"[0, 1, 8, 9, 25, 27, 36, 40, 41, 45]",6,"[0, 25, 27, 36, 41, 45]",1.1958,1645.7719,2510000,6032,9278
18,0.527000,1.408487,0.660069,"[5, 7, 12, 20, 24, 26, 31, 36, 40, 44]",5,"[20, 24, 31, 36, 44]",1.3778,3655.8919,2510000,6032,9294
19,0.470000,1.481558,0.692472,"[0, 7, 14, 15, 18, 20, 24, 25, 36, 37]",6,"[0, 15, 20, 24, 25, 36]",2.9300,4035.2837,2510000,6032,9083
20,0.537900,1.348178,0.562955,"[5, 6, 7, 11, 12, 23, 30, 41, 42, 47]",3,"[6, 41, 42]",1.3776,3660.1858,2510000,6032,9083
21,0.547900,1.344573,0.624653,"[3, 14, 19, 20, 26, 27, 31, 34, 47, 48]",4,"[3, 20, 27, 31]",254.9410,3989.7809,2510000,6032,9083
22,0.354500,2.007553,0.561106,"[8, 9, 14, 24, 29, 30, 31, 36, 42, 48]",5,"[24, 29, 31, 36, 42]",1.7636,2074.0382,2510000,6032,9083
23,0.435500,1.664242,0.634060,"[6, 7, 15, 16, 19, 24, 31, 37, 44, 47]",6,"[6, 15, 16, 24, 31, 44]",0.9298,4152.1973,2510000,6032,9083
24,0.499000,1.486519,0.701423,"[3, 15, 17, 25, 30, 31, 33, 40, 41, 44]",7,"[3, 15, 17, 25, 31, 41, 44]",1.8490,4133.9135,2510000,6032,9083
25,0.556100,1.353898,0.513687,"[0, 12, 13, 14, 25, 26, 33, 36, 37, 47]",3,"[0, 25, 36]",3.1249,4529.3295,2510000,6032,9083
26,0.329700,2.059450,0.451938,"[12, 14, 22, 24, 25, 26, 31, 40, 47, 49]",4,"[24, 25, 31, 49]",6.3032,4347.7524,2510000,6032,9083
27,0.475500,1.624977,0.712981,"[5, 6, 16, 20, 21, 31, 36, 44, 45, 47]",7,"[6, 16, 20, 31, 36, 44, 45]",2.8184,2743.0437,2510000,6032,9227
28,0.523300,1.444617,0.535957,"[0, 3, 9, 10, 24, 25, 40, 43, 47, 48]",5,"[0, 3, 24, 25, 43]",1.5176,2890.0003,2510000,6032,9467
29,0.541300,1.482563,0.511498,"[6, 10, 14, 20, 23, 26, 30, 36, 37, 40]",3,"[6, 20, 36]",2.3038,2362.2823,2510000,6032,9467
30,0.478900,1.517881,0.662357,"[3, 13, 15, 31, 34, 36, 38, 43, 44, 47]",6,"[3, 15, 31, 36, 43, 44]",2.7613,2507.1008,2510000,6032,9250
31,0.543000,1.379897,0.525159,"[0, 4, 11, 12, 15, 26, 37, 41, 44, 48]",4,"[0, 15, 41, 44]",1.4612,4798.6147,2510000,6056,9382
32,0.512200,1.719341,0.569516,"[2, 6, 9, 12, 15, 23, 26, 27, 31, 36]",5,"[6, 15, 27, 31, 36]",1.3602,3751.2813,2510000,6056,9083
33,0.449400,1.599075,0.534743,"[3, 12, 13, 14, 18, 20, 29, 30, 31, 47]",4,"[3, 20, 29, 31]",1.4111,4833.7184,2510000,6056,9083
34,0.525100,1.539853,0.515074,"[11, 12, 14, 15, 23, 24, 31, 34, 36, 45]",5,"[15, 24, 31, 36, 45]",0.8313,3444.1365,2510000,6056,9083
35,0.508000,1.559757,0.475170,"[5, 6, 9, 11, 12, 14, 27, 30, 37, 43]",3,"[6, 27, 43]",0.9221,3186.9165,2510000,6056,9278
36,0.567900,1.420451,0.432116,"[0, 1, 5, 6, 7, 12, 13, 15, 26, 37]",3,"[0, 6, 15]",0.5348,2947.9660,2510000,6056,9083
37,0.355300,1.881778,0.472153,"[0, 1, 5, 7, 13, 36, 37, 40, 42, 44]",4,"[0, 36, 42, 44]",1.2126,2864.1883,2510000,6056,9039
38,0.493100,1.593691,0.429292,"[0, 2, 5, 7, 12, 20, 21, 24, 41, 47]",4,"[0, 20, 24, 41]",0.5166,3059.4988,2510000,6056,9278
39,0.575100,1.362530,0.484069,"[0, 4, 7, 9, 10, 20, 22, 31, 41, 48]",4,"[0, 20, 31, 41]",0.6633,2233.2908,2510000,6056,9083
40,0.413600,1.665837,0.439474,"[5, 6, 7, 22, 24, 36, 37, 40, 42, 43]",5,"[6, 24, 36, 42, 43]",0.7209,1635.4786,2510000,6056,9467
41,0.558700,1.451716,0.380676,"[7, 10, 13, 26, 29, 31, 37, 40, 41, 43]",4,"[29, 31, 41, 43]",0.6530,3104.0028,2510000,6056,13142
42,0.495900,1.635705,0.479217,"[0, 1, 5, 25, 30, 31, 35, 43, 44, 47]",5,"[0, 25, 31, 43, 44]",0.6310,1712.6244,2510000,6056,9083
43,0.551600,1.517911,0.417120,"[0, 5, 7, 10, 14, 27, 29, 34, 40, 42]",4,"[0, 27, 29, 42]",0.5503,1845.4920,2510000,6056,9083
44,0.428000,1.658772,0.441108,"[3, 7, 14, 23, 24, 25, 29, 30, 31, 38]",5,"[3, 24, 25, 29, 31]",0.5775,3371.3463,2510000,6056,9083
45,0.555800,1.469096,0.432076,"[6, 13, 18, 22, 23, 29, 34, 36, 37, 44]",4,"[6, 29, 36, 44]",1.0932,2575.9801,2510000,6056,9278
