round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.188300,2.968367,1.506881,"[4, 8, 9, 13, 17, 22, 26, 27, 29, 36]",4,"[17, 27, 29, 36]",0.2646,2162.1239,2510000,8136,10616
2,0.279200,1.904291,1.183633,"[2, 3, 7, 9, 21, 22, 37, 40, 43, 44]",3,"[3, 43, 44]",0.9899,2580.2737,2510000,8136,7653
3,0.297900,2.036015,1.064188,"[2, 8, 10, 14, 23, 33, 37, 38, 40, 46]",0,[],0.7397,2042.4886,2510000,8136,7200
4,0.400200,1.689204,0.960357,"[11, 12, 15, 16, 18, 20, 22, 35, 37, 47]",3,"[15, 16, 20]",1.0273,3283.3233,2510000,8136,7104
5,0.431000,1.592673,0.781209,"[2, 5, 9, 18, 19, 22, 23, 24, 33, 45]",2,"[24, 45]",1.5785,4384.5058,2510000,8136,7200
6,0.475500,1.590388,0.703490,"[2, 9, 11, 22, 23, 25, 26, 37, 38, 40]",1,[25],2.1123,3654.9089,2510000,8136,7008
7,0.429500,1.740923,0.662823,"[2, 4, 11, 13, 26, 30, 33, 37, 39, 49]",1,[49],0.8925,3462.1179,2510000,8136,6864
8,0.467000,1.800182,0.604554,"[1, 2, 21, 24, 26, 30, 33, 37, 40, 41]",2,"[24, 41]",0.7343,4334.1566,2510000,8136,6960
9,0.452100,1.914217,0.492211,"[8, 9, 14, 21, 22, 26, 32, 37, 39, 40]",0,[],1.5558,2631.7982,2510000,8136,6912
10,0.485500,1.837624,0.498094,"[1, 7, 9, 10, 14, 19, 22, 37, 40, 42]",1,[42],0.9917,3161.5020,2510000,8136,6864
11,0.472200,1.791655,0.462923,"[7, 13, 18, 21, 22, 23, 26, 32, 34, 40]",0,[],3.0076,3103.4779,2510000,8136,6864
12,0.485200,1.945516,0.475744,"[5, 9, 10, 11, 13, 19, 21, 35, 37, 39]",0,[],1.8585,2201.8805,2510000,8136,6864
13,0.495100,1.776839,0.492147,"[1, 7, 11, 12, 21, 22, 26, 34, 37, 40]",0,[],0.8933,2399.1763,2510000,8136,6816
14,0.471200,1.879683,0.490637,"[4, 7, 9, 11, 13, 14, 18, 23, 30, 39]",0,[],1.1874,3458.3906,2510000,8136,6816
15,0.514200,1.736984,0.452147,"[1, 5, 7, 10, 13, 23, 25, 26, 31, 40]",2,"[25, 31]",0.9016,3004.7708,2510000,8136,6816
16,0.498200,1.887254,0.413317,"[5, 7, 9, 12, 18, 21, 26, 30, 37, 47]",0,[],3.0777,3532.4890,2510000,8136,6864
17,0.525600,1.819482,0.433636,"[0, 6, 7, 10, 18, 23, 26, 30, 37, 40]",2,"[0, 6]",2.7363,3677.7056,2510000,8136,6816
18,0.519200,1.802102,0.404304,"[5, 8, 12, 13, 26, 30, 33, 37, 40, 47]",0,[],0.6765,3632.2929,2510000,8136,6912
19,0.537900,1.796103,0.375043,"[1, 5, 7, 9, 10, 13, 26, 28, 30, 42]",2,"[28, 42]",2.2795,2745.2980,2510000,8136,6816
