round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.188300,2.268342,1.506881,"[4, 8, 9, 13, 17, 22, 26, 27, 29, 36]",4,"[17, 27, 29, 36]",0.3213,2900.7526,2510000,8136,10616
2,0.269200,2.159141,1.314920,"[2, 3, 7, 9, 21, 22, 37, 40, 43, 44]",3,"[3, 43, 44]",0.8069,2437.2765,2510000,8136,7653
3,0.340200,1.999427,1.258471,"[2, 10, 14, 23, 29, 33, 37, 38, 40, 46]",1,[29],2.0813,2682.4714,2510000,8136,7200
4,0.388200,1.841751,1.148035,"[9, 10, 13, 24, 25, 26, 30, 34, 44, 45]",4,"[24, 25, 44, 45]",1.2166,2449.7279,2510000,8136,7104
5,0.403700,1.713796,0.965942,"[2, 7, 9, 11, 21, 23, 40, 45, 48, 49]",2,"[45, 49]",1.3846,3100.8697,2510000,8136,7056
6,0.424400,1.594087,0.946664,"[10, 13, 15, 16, 19, 27, 29, 31, 38, 45]",6,"[15, 16, 27, 29, 31, 45]",0.9363,2731.6778,2510000,8136,6960
7,0.451500,1.510223,0.773542,"[2, 9, 10, 12, 13, 18, 22, 24, 29, 32]",2,"[24, 29]",0.9368,3444.4959,2510000,8136,6964
8,0.482500,1.443735,0.819749,"[10, 13, 23, 24, 27, 29, 34, 37, 38, 46]",3,"[24, 27, 29]",0.6565,3453.1589,2510000,8136,7272
9,0.451800,1.494238,0.750168,"[3, 10, 14, 15, 25, 27, 29, 44, 45, 47]",7,"[3, 15, 25, 27, 29, 44, 45]",0.6403,2155.1917,2510000,8136,7200
10,0.479100,1.427430,0.678058,"[5, 13, 14, 17, 20, 29, 37, 38, 40, 45]",4,"[17, 20, 29, 45]",1.4680,4227.6537,2510000,8136,6864
11,0.475400,1.465376,0.616302,"[9, 10, 13, 14, 15, 26, 31, 40, 45, 47]",3,"[15, 31, 45]",2.1921,3205.6699,2510000,8136,7296
12,0.473500,1.457440,0.616817,"[6, 13, 15, 20, 24, 29, 34, 39, 41, 47]",6,"[6, 15, 20, 24, 29, 41]",0.5962,3044.9534,2510000,8136,7200
13,0.488900,1.475967,0.566654,"[9, 13, 14, 15, 23, 27, 29, 31, 40, 47]",4,"[15, 27, 29, 31]",0.6782,3177.4589,2510000,8136,6960
14,0.501600,1.458003,0.576176,"[3, 7, 9, 14, 22, 24, 28, 29, 37, 41]",5,"[3, 24, 28, 29, 41]",0.6652,3709.1287,2510000,8136,6816
15,0.532800,1.392982,0.543591,"[9, 12, 14, 24, 27, 29, 31, 40, 41, 47]",5,"[24, 27, 29, 31, 41]",0.8117,3035.5190,2510000,8136,6864
16,0.521800,1.480751,0.516501,"[3, 5, 7, 11, 14, 24, 29, 37, 38, 44]",4,"[3, 24, 29, 44]",0.9348,3160.9469,2510000,8136,6816
17,0.544300,1.443733,0.418321,"[5, 9, 13, 14, 24, 26, 35, 37, 40, 42]",2,"[24, 42]",1.3660,2811.1052,2510000,8136,6816
18,0.537900,1.508471,0.440483,"[3, 5, 7, 10, 13, 14, 20, 24, 29, 42]",5,"[3, 20, 24, 29, 42]",2.7456,2763.7644,2510000,8136,6912
19,0.483200,1.765822,0.406638,"[3, 9, 13, 14, 29, 37, 40, 41, 45, 47]",4,"[3, 29, 41, 45]",0.6264,2656.7254,2510000,8136,6816
20,0.431000,2.056612,0.386006,"[2, 5, 9, 12, 14, 15, 24, 29, 40, 47]",3,"[15, 24, 29]",2.0425,3153.0280,2510000,8136,6816
21,0.527100,1.597429,0.373719,"[7, 13, 14, 22, 24, 29, 37, 40, 41, 47]",3,"[24, 29, 41]",0.6972,3913.7845,2510000,8136,6816
22,0.505800,1.871502,0.359028,"[5, 9, 13, 24, 29, 31, 35, 37, 41, 47]",4,"[24, 29, 31, 41]",0.5676,3744.0316,2510000,8136,6816
23,0.500100,2.007594,0.393345,"[5, 9, 14, 15, 24, 29, 31, 40, 41, 47]",5,"[15, 24, 29, 31, 41]",0.8138,3342.2524,2510000,8136,6816
24,0.510500,1.937151,0.318592,"[5, 9, 13, 14, 24, 29, 37, 40, 41, 47]",3,"[24, 29, 41]",0.9297,3060.3667,2510000,8136,7128
25,0.482000,1.900807,0.374437,"[5, 8, 9, 13, 14, 24, 27, 28, 31, 47]",4,"[24, 27, 28, 31]",0.9500,2936.6374,2510000,8136,7128
26,0.490000,2.031724,0.314189,"[0, 5, 7, 9, 13, 14, 24, 29, 37, 47]",3,"[0, 24, 29]",0.4875,3630.4907,2510000,8136,6816
27,0.500000,2.160374,0.331156,"[3, 5, 7, 9, 10, 13, 14, 24, 29, 31]",4,"[3, 24, 29, 31]",0.9077,3035.0440,2510000,8136,6864
28,0.547200,1.663889,0.301018,"[1, 5, 7, 9, 14, 24, 29, 31, 37, 40]",3,"[24, 29, 31]",0.7366,3605.6448,2510000,8136,6816
29,0.501600,1.856555,0.274404,"[5, 9, 13, 14, 24, 29, 31, 34, 35, 37]",3,"[24, 29, 31]",0.4518,2911.2357,2510000,8136,6864
30,0.535100,1.637526,0.339441,"[5, 7, 9, 13, 14, 23, 29, 31, 34, 45]",3,"[29, 31, 45]",0.4720,3687.8479,2510000,8136,6816
31,0.550000,1.874578,0.225971,"[5, 7, 9, 10, 14, 24, 29, 37, 40, 47]",2,"[24, 29]",1.0713,4005.7096,2510000,8136,7128
32,0.477400,2.326654,0.255766,"[5, 7, 9, 13, 14, 22, 24, 29, 31, 47]",3,"[24, 29, 31]",0.9508,3340.0203,2510000,8136,7200
33,0.535800,1.811234,0.287570,"[5, 9, 12, 13, 14, 24, 31, 37, 42, 47]",3,"[24, 31, 42]",1.2758,3272.7998,2510000,8136,6816
34,0.480600,2.152576,0.298197,"[5, 7, 13, 14, 24, 29, 38, 40, 41, 44]",4,"[24, 29, 41, 44]",1.4454,2697.6420,2510000,8136,6816
35,0.540300,1.842583,0.275474,"[7, 9, 13, 14, 21, 22, 23, 31, 37, 44]",2,"[31, 44]",1.2777,2681.7742,2510000,8136,6816
36,0.507600,2.287491,0.254262,"[1, 5, 9, 14, 24, 29, 31, 35, 39, 40]",3,"[24, 29, 31]",0.3691,2754.3833,2510000,8136,6816
37,0.480700,2.198040,0.326674,"[3, 5, 7, 13, 14, 23, 27, 31, 44, 47]",4,"[3, 27, 31, 44]",0.4015,3044.7481,2510000,8136,7200
38,0.555300,2.023320,0.211275,"[1, 5, 7, 9, 13, 14, 31, 37, 40, 44]",2,"[31, 44]",1.0635,2848.0614,2510000,8136,7200
39,0.514100,2.110015,0.247325,"[1, 5, 7, 9, 14, 16, 21, 37, 42, 45]",3,"[16, 42, 45]",0.4918,2723.8198,2510000,8136,6816
