round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.125800,2.850174,1.414114,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",4,"[3, 20, 42, 43]",0.0742,1784.8186,2510000,2848,1872
2,0.213100,2.136303,1.281710,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",3,"[0, 16, 28]",0.0337,2380.6271,2510000,2848,288
3,0.118500,23.205801,1.111962,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",6,"[6, 17, 27, 36, 45, 49]",0.0083,2177.4478,2510000,2848,288
4,0.129100,2.528504,2.380032,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",5,"[24, 25, 31, 41, 44]",0.0160,1845.7827,2510000,2848,288
5,0.143900,2.268419,1.631854,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",2,"[15, 29]",0.0089,2809.5763,2510000,2848,288
6,0.172500,2.387891,1.483678,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",4,"[3, 20, 42, 43]",0.0253,2553.0880,2510000,2848,288
7,0.230300,2.059547,1.471507,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",3,"[0, 16, 28]",0.0086,2636.9315,2510000,2848,288
8,0.121900,5.439769,1.378962,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",6,"[6, 17, 27, 36, 45, 49]",0.0078,3024.9134,2510000,2848,288
9,0.103400,2.396897,1.927164,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",5,"[24, 25, 31, 41, 44]",0.1917,2238.7955,2510000,2848,288
10,0.119400,2.265587,1.756311,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",2,"[15, 29]",0.0086,2815.7142,2510000,2848,288
11,0.159100,2.417783,1.628594,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",4,"[3, 20, 42, 43]",0.0217,2553.4819,2510000,2848,288
12,0.189500,2.152749,1.686881,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",3,"[0, 16, 28]",0.0091,2916.7241,2510000,2848,288
13,0.117700,3.359620,1.615161,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",6,"[6, 17, 27, 36, 45, 49]",0.0362,3050.1664,2510000,2848,288
14,0.102600,2.428775,1.988366,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",5,"[24, 25, 31, 41, 44]",0.0328,1994.3587,2510000,2848,288
15,0.102400,2.371845,1.854007,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",2,"[15, 29]",0.0092,2922.6017,2510000,2848,288
16,0.130900,2.252250,1.782474,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",4,"[3, 20, 42, 43]",0.0204,2246.0315,2510000,2848,288
17,0.122400,2.287515,1.821081,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",3,"[0, 16, 28]",0.0078,2867.1122,2510000,2848,288
18,0.101200,2.461724,1.835972,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",6,"[6, 17, 27, 36, 45, 49]",0.0091,2533.3371,2510000,2848,288
19,0.100600,2.331190,1.992210,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",5,"[24, 25, 31, 41, 44]",0.0073,1453.6100,2510000,2848,288
20,0.100000,2.348566,1.908415,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",2,"[15, 29]",0.0076,2144.1393,2510000,2848,288
21,0.102400,2.339936,1.870222,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",4,"[3, 20, 42, 43]",0.0144,2015.6727,2510000,2848,288
22,0.100000,2.323768,1.950112,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",3,"[0, 16, 28]",0.0060,2327.5203,2510000,2848,288
23,0.114000,3.544539,1.973892,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",6,"[6, 17, 27, 36, 45, 49]",0.0073,2248.9911,2510000,2848,288
24,0.100300,2.363764,2.008276,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",5,"[24, 25, 31, 41, 44]",0.0072,1522.5314,2510000,2848,288
25,0.100000,2.349430,1.913164,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",2,"[15, 29]",0.0130,2268.4364,2510000,2848,288
26,0.100000,2.344034,1.872487,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",4,"[3, 20, 42, 43]",0.0082,2422.9582,2510000,2848,288
27,0.100000,2.324804,1.967449,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",3,"[0, 16, 28]",0.0059,2131.3786,2510000,2848,288
28,0.100000,2.415970,1.969415,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",6,"[6, 17, 27, 36, 45, 49]",0.0795,3257.3196,2510000,2848,288
29,0.099700,2.436858,2.022765,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",5,"[24, 25, 31, 41, 44]",0.2057,2320.8492,2510000,2848,288
30,0.100000,2.342484,1.936160,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",2,"[15, 29]",0.0237,3093.1171,2510000,2848,288
31,0.100000,2.334581,1.875885,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",4,"[3, 20, 42, 43]",0.0071,2155.3874,2510000,2848,288
32,0.100000,2.333465,1.950951,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",3,"[0, 16, 28]",0.0064,2736.3243,2510000,2848,288
33,0.099800,2.385542,1.975737,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",6,"[6, 17, 27, 36, 45, 49]",0.0077,2849.3935,2510000,2848,288
34,0.100100,2.341744,1.998282,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",5,"[24, 25, 31, 41, 44]",0.0077,2360.3568,2510000,2848,288
35,0.100100,2.352378,1.914761,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",2,"[15, 29]",0.0075,2947.6432,2510000,2848,288
36,0.100000,2.320837,1.873115,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",4,"[3, 20, 42, 43]",0.0263,2533.2016,2510000,2848,288
37,0.099800,2.322872,1.947583,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",3,"[0, 16, 28]",0.0140,2793.2906,2510000,2848,288
38,0.099900,2.366023,1.969102,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",6,"[6, 17, 27, 36, 45, 49]",0.0095,2958.6159,2510000,2848,288
39,0.099500,2.466798,2.012814,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",5,"[24, 25, 31, 41, 44]",0.0110,2376.4210,2510000,2848,288
40,0.100000,2.356828,1.907083,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",2,"[15, 29]",0.0165,2882.1865,2510000,2848,288
41,0.100000,2.374535,1.869094,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",4,"[3, 20, 42, 43]",0.0122,2045.3527,2510000,2848,288
42,0.100000,2.337710,1.968706,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",3,"[0, 16, 28]",0.0060,2293.2038,2510000,2848,288
43,0.100000,2.363462,1.981357,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",6,"[6, 17, 27, 36, 45, 49]",0.0072,2819.3985,2510000,2848,288
44,0.100000,2.386109,1.970122,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",5,"[24, 25, 31, 41, 44]",0.0103,2342.8771,2510000,2848,288
45,0.100000,2.347988,1.937904,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",2,"[15, 29]",0.0144,2627.7778,2510000,2848,288
46,0.100000,2.361516,1.876676,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",4,"[3, 20, 42, 43]",0.0103,2207.1535,2510000,2848,288
47,0.100000,2.330368,1.958137,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",3,"[0, 16, 28]",0.0135,2488.2641,2510000,2848,288
48,0.100000,2.394368,1.981160,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",6,"[6, 17, 27, 36, 45, 49]",0.0131,2621.1029,2510000,2848,288
49,0.099900,2.382021,2.035332,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",5,"[24, 25, 31, 41, 44]",0.0086,2243.6753,2510000,2848,288
50,0.099800,2.366434,2.017917,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",2,"[15, 29]",0.0265,2473.8100,2510000,2848,288
51,0.100000,2.353479,1.914382,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",4,"[3, 20, 42, 43]",0.0167,2203.6230,2510000,2848,288
52,0.100000,2.325740,1.963426,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",3,"[0, 16, 28]",0.0247,2393.6529,2510000,2848,288
53,0.100000,2.348337,1.973343,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",6,"[6, 17, 27, 36, 45, 49]",0.0162,2514.3192,2510000,2848,288
54,0.100000,2.328626,2.007992,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",5,"[24, 25, 31, 41, 44]",0.0075,1739.4313,2510000,2848,288
55,0.100000,2.355111,1.897394,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",2,"[15, 29]",0.0086,2704.3323,2510000,2848,288
56,0.100000,2.371368,1.875700,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",4,"[3, 20, 42, 43]",0.0185,2666.1190,2510000,2848,288
57,0.100000,2.319988,1.972926,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",3,"[0, 16, 28]",0.0183,2658.1338,2510000,2848,288
58,0.100000,2.362146,1.972392,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",6,"[6, 17, 27, 36, 45, 49]",0.0107,3074.8014,2510000,2848,288
59,0.100100,2.387093,1.996157,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",5,"[24, 25, 31, 41, 44]",0.0156,1894.2924,2510000,2848,288
60,0.100000,2.339332,2.096372,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",2,"[15, 29]",0.0323,3191.9583,2510000,2848,288
