round_num,client_id,is_malicious,was_selected,local_loss,gradient_norm,reputation_score,beta_params
1,21,0,1,1.692577594869277,1.9563279151916504,0.5,
1,8,0,1,1.6975820673836601,1.4287803173065186,0.5,
1,32,0,1,1.4586034059524535,1.892473816871643,0.5,
1,13,0,1,1.033733180819488,2.7385809421539307,0.5,
1,31,0,1,1.5244718340727,2.5943453311920166,0.5,
1,37,0,1,1.3538987575433192,2.9007225036621094,0.5,
1,3,0,1,1.5420397534966468,2.6134684085845947,0.5,
1,34,0,1,1.2776844526454807,2.8820390701293945,0.5,
1,7,0,1,0.9228167325866465,2.8626506328582764,0.5,
1,9,0,1,1.5954913612206776,2.6903481483459473,0.5,
2,6,0,1,1.4190957594662905,3.1130359172821045,0.5,
2,3,0,1,1.2737314961850643,2.901207447052002,0.575,
2,34,0,1,1.1387022273987533,2.9825172424316406,0.575,
2,43,0,1,1.2375429349787095,2.074350357055664,0.5,
2,31,0,1,1.1457155076357035,2.763442277908325,0.575,
2,26,0,1,1.4411696173928001,3.0996830463409424,0.5,
2,7,0,1,0.7698143777798633,2.8942315578460693,0.575,
2,15,0,1,1.263496075522515,3.0864624977111816,0.5,
2,37,0,1,1.07930316619384,3.189450979232788,0.575,
2,8,0,1,1.3018308149443731,1.5831077098846436,0.3,
3,12,0,1,1.1022065225669315,2.9883828163146973,0.5,
3,28,0,1,1.1373779492378235,4.174495220184326,0.5,
3,47,0,1,0.7306485920360214,2.921330451965332,0.5,
3,7,0,1,0.6258507105160732,3.030604124069214,0.6612499999999999,
3,10,0,1,0.9785743895173072,2.6773693561553955,0.5,
3,15,0,1,0.994577226138884,3.1394665241241455,0.575,
3,8,0,1,0.9256512218051487,1.7215408086776733,0.18,
3,36,0,1,1.1459393661955128,2.6126301288604736,0.5,
3,11,0,1,0.9666605269367045,3.457753896713257,0.5,
3,22,0,1,0.8643069595098496,2.4707770347595215,0.5,
4,18,0,1,0.6247780401388119,4.203634262084961,0.5,
4,15,0,1,0.7897472558483001,3.2947888374328613,0.6612499999999999,
4,35,1,1,0.7837501840932029,249.7791748046875,0.5,
4,25,1,1,0.5897893620388849,250.40191650390625,0.5,
4,44,0,1,0.8197293219658045,2.7561700344085693,0.5,
4,10,0,1,0.7506771190464496,2.8895273208618164,0.575,
4,24,0,1,0.6635092732581225,3.0697309970855713,0.5,
4,0,0,1,1.0801013221740723,3.0268819332122803,0.5,
4,47,0,1,0.5280940247601584,3.0423035621643066,0.575,
4,16,0,1,1.0283981778969367,4.263808727264404,0.5,
5,33,0,1,0.9370112283663317,3.1286234855651855,0.5,
5,49,0,1,1.0046255207724042,4.7741546630859375,0.5,
5,27,0,1,0.9761018455028534,3.6791226863861084,0.5,
5,11,0,1,0.8182005468417298,4.125615119934082,0.575,
5,2,0,1,0.542888411947272,3.07578182220459,0.5,
5,7,0,1,0.5537892572429716,3.8283612728118896,0.7604374999999998,
5,45,0,1,0.8737773193489937,4.147815227508545,0.5,
5,31,0,1,0.8023730633350519,3.4251697063446045,0.6612499999999999,
5,1,0,1,0.8368374157410402,3.4880995750427246,0.5,
5,16,0,1,1.0270416551580033,4.60334587097168,0.3,
6,33,0,1,0.6790745219046419,2.91756534576416,0.575,
6,6,0,1,0.8591351210139692,3.837275266647339,0.575,
6,7,0,1,0.44627026432022754,3.5670998096466064,0.8745031249999997,
6,22,0,1,0.5904031470417976,2.734356641769409,0.575,
6,31,0,1,0.5968930672567624,3.10794734954834,0.7604374999999998,
6,36,0,1,0.8189264844293179,3.157496452331543,0.575,
6,14,0,1,0.6834553099942929,3.5293455123901367,0.5,
6,23,1,1,0.900774011015892,249.22323608398438,0.5,
6,32,0,1,0.5240182012319565,2.35551381111145,0.3,
6,15,0,1,0.749165530839274,3.6269843578338623,0.7604374999999998,
7,14,0,1,0.5202234739381255,3.472266435623169,0.575,
7,46,0,1,1.0775972201001076,5.917623996734619,0.5,
7,38,0,1,0.7986416432592603,3.031736135482788,0.5,
7,19,0,1,0.4848913109916098,2.6098544597625732,0.5,
7,20,0,1,0.673851667650235,4.041125297546387,0.5,
7,40,0,1,0.5132561252372605,3.5124974250793457,0.5,
7,37,0,1,0.6005191140067883,4.010707378387451,0.6612499999999999,
7,44,0,1,0.710156844670956,3.2685632705688477,0.575,
7,7,0,1,0.3929613479242033,3.682568311691284,1.0,
7,36,0,1,0.6785666245481242,3.15887188911438,0.6612499999999999,
8,19,0,1,0.3779801243368317,2.4898757934570312,0.3,
8,21,0,1,0.5633716183550218,2.7822299003601074,0.3,
8,29,0,1,0.5350856548239444,3.450183868408203,0.5,
8,48,0,1,0.6152670960160012,4.36754035949707,0.5,
8,4,0,1,0.6408164425856537,2.852001905441284,0.5,
8,33,0,1,0.5898589678786018,2.9856150150299072,0.6612499999999999,
8,37,0,1,0.43402883360783256,3.693016290664673,0.7604374999999998,
8,36,0,1,0.5444111356268758,3.2165894508361816,0.7604374999999998,
8,7,0,1,0.3010200770077657,3.350027561187744,1.0,
8,2,0,1,0.3886894784867764,2.7089734077453613,0.575,
9,1,0,1,0.4915989096921224,3.2181622982025146,0.575,
9,39,1,1,0.21858411671403843,250.44757080078125,0.5,
9,10,0,1,0.5502661863341928,3.0536980628967285,0.6612499999999999,
9,30,0,1,0.7550550298655734,3.138261079788208,0.5,
9,28,0,1,0.7998103492259979,4.88027811050415,0.3,
9,15,0,1,0.49651771233447134,3.5949573516845703,0.8745031249999997,
9,13,0,1,0.43642908091225274,3.5204672813415527,0.575,
9,41,0,1,0.7399579199155172,3.7477521896362305,0.5,
9,6,0,1,0.643046130379662,3.8923757076263428,0.6612499999999999,
9,37,0,1,0.40853019329026724,3.68483567237854,0.8745031249999997,
10,8,0,1,0.6448307938873767,2.5970516204833984,0.108,
10,15,0,1,0.3963973915625003,3.5363287925720215,1.0,
10,30,0,1,0.5828177594086703,3.071204662322998,0.575,
10,24,0,1,0.45622301975434476,3.511604070663452,0.575,
10,12,0,1,0.6815242723907743,3.898397922515869,0.575,
10,40,0,1,0.40848068136189664,3.551797389984131,0.575,
10,46,0,1,0.6321857345467877,4.794476509094238,0.3,
10,42,1,1,0.47054990455508233,250.08056640625,0.5,
10,11,0,1,0.5286811256781221,4.216563701629639,0.6612499999999999,
10,35,1,1,0.5052386235090949,251.84068298339844,0.3,
11,24,0,1,0.5353434192411828,3.9266111850738525,0.6612499999999999,
11,34,0,1,0.7662536841238375,4.409260272979736,0.6612499999999999,
11,27,0,1,0.8132310041189194,4.057194709777832,0.575,
11,10,0,1,0.6441472585499287,3.548607349395752,0.7604374999999998,
11,37,0,1,0.497899256952298,4.3187785148620605,1.0,
11,33,0,1,0.7039305075325749,3.394329071044922,0.7604374999999998,
11,3,0,1,0.8388028498739004,4.170876979827881,0.6612499999999999,
11,40,0,1,0.5194447194305913,3.911409378051758,0.6612499999999999,
11,30,0,1,0.75195851308458,3.4842581748962402,0.6612499999999999,
11,16,0,1,0.8530586818233132,5.114899635314941,0.18,
12,11,0,1,0.60223905173215,4.322046279907227,0.7604374999999998,
12,2,0,1,0.41231099519539965,2.9453604221343994,0.6612499999999999,
12,45,0,1,0.9033714230571475,6.148408889770508,0.575,
12,6,0,1,0.6432875371072442,3.983430862426758,0.7604374999999998,
12,44,0,1,0.6287422749858637,3.461765766143799,0.6612499999999999,
12,38,0,1,0.6587074537244108,3.047050952911377,0.575,
12,23,1,1,0.8147542772974287,251.54421997070312,0.3,
