round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.216300,3.096799,1.414114,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[39, 42]",0.0524,2720.1706,2510000,2848,1872
2,0.187500,3.181149,1.409495,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",2,"[23, 35]",0.0287,2812.0893,2510000,2848,288
3,0.271400,2.855475,1.381921,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",0,[],0.0069,2762.5527,2510000,2848,288
4,0.263300,2.977554,1.260779,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",1,[25],0.0082,1389.7476,2510000,2848,288
5,0.329300,2.612476,1.143266,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",0,[],0.0083,2575.2049,2510000,2848,288
6,0.262400,3.446024,0.990323,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[39, 42]",0.0095,2112.9836,2510000,2848,288
7,0.247100,3.055000,1.126578,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",2,"[23, 35]",0.0094,2384.7978,2510000,2848,288
8,0.312800,2.954681,1.085033,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",0,[],0.0100,2078.7874,2510000,2848,288
9,0.264000,3.518752,1.026075,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",1,[25],0.0662,1262.0710,2510000,2848,288
10,0.363100,2.569750,1.041316,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",0,[],0.0064,2121.0446,2510000,2848,288
11,0.287200,3.257072,0.923012,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[39, 42]",0.1912,2075.5744,2510000,2848,288
12,0.257200,3.156020,1.048637,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",2,"[23, 35]",0.0083,1838.2960,2510000,2848,288
13,0.320300,3.541755,0.966745,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",0,[],0.0066,2059.7204,2510000,2848,288
14,0.278700,3.945167,0.954816,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",1,[25],0.0061,1507.5039,2510000,2848,288
15,0.371400,3.213447,0.959315,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",0,[],0.0089,1766.8776,2510000,2848,288
16,0.314600,3.907315,0.878022,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[39, 42]",0.0055,1911.8220,2510000,2848,288
17,0.256300,3.287484,1.043391,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",2,"[23, 35]",0.0317,2088.7807,2510000,2848,288
18,0.315500,4.545495,0.965283,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",0,[],0.0069,2719.7848,2510000,2848,288
19,0.267200,5.032344,1.038535,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",1,[25],0.0061,2357.5204,2510000,2848,288
20,0.263700,3.087876,1.028211,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",0,[],0.0081,2364.9967,2510000,2848,288
21,0.315000,4.248677,0.888910,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[39, 42]",0.0278,2688.2159,2510000,2848,288
22,0.267000,3.597962,1.016429,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",2,"[23, 35]",0.0110,2471.6352,2510000,2848,288
23,0.306000,5.019360,1.011046,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",0,[],0.0103,2930.6575,2510000,2848,288
24,0.261000,4.938991,1.065660,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",1,[25],0.0214,2146.9285,2510000,2848,288
25,0.366900,2.811849,1.040379,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",0,[],0.0062,2190.7588,2510000,2848,288
26,0.316500,4.431654,0.911674,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[39, 42]",0.0316,2745.9435,2510000,2848,288
27,0.282800,3.817301,1.033597,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",2,"[23, 35]",0.0066,2440.7556,2510000,2848,288
28,0.309000,5.387458,1.036853,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",0,[],0.0075,2612.9688,2510000,2848,288
29,0.253000,4.824506,1.100842,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",1,[25],0.0081,1951.8435,2510000,2848,288
