round_num,client_id,is_malicious,was_selected,local_loss,gradient_norm,reputation_score,beta_params
1,8,0,1,1.6975820673836601,1.4287803173065186,,"[1, 1]"
1,9,0,1,1.5954913612206776,2.6903481483459473,,"[1, 1]"
1,4,0,1,1.4956986023320091,1.8592596054077148,,"[1, 1]"
1,36,0,1,1.6100288598433785,1.8337854146957397,,"[1, 1]"
1,17,0,1,1.1766706396551694,3.920743703842163,,"[1, 1]"
1,26,0,1,1.7660704511584657,2.5393025875091553,,"[1, 1]"
1,13,0,1,1.033733180819488,2.7385809421539307,,"[1, 1]"
1,29,0,1,1.3807369692572231,2.5065314769744873,,"[1, 1]"
1,22,0,1,1.543830353617668,2.1234285831451416,,"[1, 1]"
1,27,0,1,1.7689640197753906,2.471437931060791,,"[1, 1]"
2,7,0,1,0.7943251535600545,2.9958505630493164,,"[1, 1]"
2,22,0,1,1.1030162596702575,2.285076141357422,,"[2, 1]"
2,9,0,1,1.2321669419606527,2.855757713317871,,"[2, 1]"
2,3,0,1,1.310862946510315,2.8917369842529297,,"[1, 1]"
2,44,0,1,1.1712953599599691,2.473644495010376,,"[1, 1]"
2,43,0,1,1.3000962054028231,1.9993560314178467,,"[1, 1]"
2,40,0,1,1.0324670088291168,3.115065813064575,,"[1, 1]"
2,2,0,1,0.8719534581357783,2.3686435222625732,,"[1, 1]"
2,21,0,1,1.3048150048536413,2.2002525329589844,,"[1, 1]"
2,37,0,1,1.111751742546375,3.102790117263794,,"[1, 1]"
3,10,0,1,1.0744525146484376,2.6696596145629883,,"[1, 1]"
3,29,0,1,0.8878588632262986,2.9409449100494385,,"[2, 1]"
3,14,0,1,0.9466958661874135,3.174724817276001,,"[1, 1]"
3,2,0,1,0.6255519280379469,2.29259991645813,,"[2, 1]"
3,33,0,1,1.1269815130667253,2.2310543060302734,,"[1, 1]"
3,46,0,1,1.1035699288050334,3.8840677738189697,,"[1, 1]"
3,23,1,1,1.3445155985014778,3.209948778152466,,"[1, 1]"
3,37,0,1,0.8727130228128188,3.335498571395874,,"[2, 1]"
3,38,0,1,1.1645952026049295,2.3935844898223877,,"[1, 1]"
3,40,0,1,0.8360312885897501,3.010329008102417,,"[2, 1]"
4,29,0,1,0.753693414864869,3.1329965591430664,,"[3, 1]"
4,16,0,1,1.0838634471098583,4.129768371582031,,"[1, 1]"
4,20,0,1,0.9193026160582518,3.568756580352783,,"[1, 1]"
4,15,0,1,0.896993596899894,3.1769118309020996,,"[1, 1]"
4,27,0,1,1.0481144058704377,3.1767592430114746,,"[2, 1]"
