round_num,client_id,is_malicious,was_selected,local_loss,gradient_norm,reputation_score,beta_params
1,19,0,1,1.5615715798209695,1.8984729051589966,,
1,3,0,1,1.5420397534966468,2.6134684085845947,,
1,38,1,1,1.686869650416904,2.044102668762207,,
1,47,0,1,1.0676761133106132,2.800217390060425,,
1,42,0,1,1.3764217460155488,1.9492194652557373,,
1,20,0,1,1.4313243141541114,3.0051441192626953,,
1,46,1,1,1.5643978426499026,3.1553585529327393,,
1,39,0,1,0.6534136917246015,2.2789816856384277,,
1,1,0,1,1.613596802491408,2.390584707260132,,
1,43,0,1,1.5511967883390538,1.8370672464370728,,
2,8,1,1,1.366157439019945,1.7348428964614868,,
2,16,0,1,1.3642321988940238,3.6632773876190186,,
2,2,0,1,0.8620133868672631,2.3877274990081787,,
2,0,0,1,1.4807780122756957,2.376347541809082,,
2,13,0,1,0.7949113044070034,2.929150342941284,,
2,9,0,1,1.2551436920960743,2.9631080627441406,,
2,48,0,1,1.0709993130349098,3.728585720062256,,
2,35,1,1,1.1603094367753892,2.3542535305023193,,
2,28,0,1,1.3191860234737396,3.9530718326568604,,
2,23,0,1,1.3419048884936742,3.22159743309021,,
3,32,1,1,1.0291166175156832,2.477656364440918,,
3,14,0,1,0.8050524547244563,3.2195167541503906,,
3,6,0,1,1.0987380042672157,3.5322487354278564,,
3,12,0,1,1.0397098456110274,3.0859389305114746,,
3,27,0,1,1.064861301422119,3.0781350135803223,,
3,17,0,1,0.8268046314663747,4.354413032531738,,
3,36,0,1,1.0778133651484614,2.713897466659546,,
3,49,0,1,1.013781315750546,4.266746997833252,,
3,45,0,1,0.8078101666200729,2.9310874938964844,,
3,37,0,1,0.8478496971802834,3.5619962215423584,,
4,10,0,1,0.724816138446331,2.932769298553467,,
4,5,0,1,0.7777480943636461,3.5899665355682373,,
4,22,1,1,1.0298224014043809,3.1181845664978027,,
4,24,0,1,0.596979438626405,3.1640634536743164,,
4,41,0,1,0.8399103717009226,3.395716667175293,,
4,31,1,1,1.0845517738507344,3.446715831756592,,
4,4,1,1,1.0282373994588851,2.9774529933929443,,
4,44,0,1,0.7135386700813587,2.9372828006744385,,
4,40,0,1,0.6039666883434568,3.293577194213867,,
4,25,0,1,0.6160258540085384,2.154207229614258,,
5,21,1,1,0.9228841364383698,3.055396318435669,,
5,29,0,1,0.5457012061415047,3.252699136734009,,
5,30,0,1,0.8180983655592975,2.8138227462768555,,
5,11,0,1,0.6929730533876203,4.017171382904053,,
5,7,0,1,0.46420989310254857,3.6092069149017334,,
5,34,0,1,0.8165375121682882,4.669429779052734,,
5,15,0,1,0.6395243776421393,3.505192756652832,,
5,18,0,1,0.48993009032103524,4.306710720062256,,
5,33,0,1,0.7442792530764233,2.8530642986297607,,
5,26,1,1,1.076167783050826,4.143094539642334,,
6,43,0,1,0.5138276810155196,2.6191651821136475,,
6,19,0,1,0.42602216859950737,2.4886081218719482,,
6,20,0,1,0.6183280244851723,4.025880336761475,,
6,1,0,1,0.48617142650943534,3.1788246631622314,,
6,47,0,1,0.36055673826485873,3.211460828781128,,
