round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.234300,2.200135,1.414114,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[38, 46]",0.0785,2916.8994,2510000,2848,1872
2,0.284900,1.873176,1.290248,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",2,"[8, 35]",0.0158,3087.0249,2510000,2848,288
3,0.414200,1.529133,1.068122,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",1,[32],0.0084,3128.0778,2510000,2848,288
4,0.409200,1.575897,0.785048,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",3,"[4, 22, 31]",0.0081,2324.2406,2510000,2848,288
5,0.452100,1.478696,0.796855,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",2,"[21, 26]",0.0077,3238.9017,2510000,2848,288
6,0.454600,1.548458,0.633092,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[38, 46]",0.0068,2158.1881,2510000,2848,288
7,0.492200,1.466248,0.674154,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",2,"[8, 35]",0.0138,2296.7961,2510000,2848,288
8,0.502800,1.525676,0.608447,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",1,[32],0.0159,2410.3730,2510000,2848,288
9,0.464500,1.756642,0.511323,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",3,"[4, 22, 31]",0.0073,1864.4452,2510000,2848,288
10,0.517300,1.477868,0.534280,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",2,"[21, 26]",0.0063,2785.1509,2510000,2848,288
11,0.507700,1.760733,0.425859,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[38, 46]",0.0061,1986.0370,2510000,2848,288
12,0.533500,1.569098,0.487093,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",2,"[8, 35]",0.0315,2933.1475,2510000,2848,288
13,0.556100,1.484539,0.451424,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",1,[32],0.0106,3600.0765,2510000,2848,288
14,0.536000,1.616387,0.405946,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",3,"[4, 22, 31]",0.0065,3069.8106,2510000,2848,288
15,0.527100,1.564257,0.438709,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",2,"[21, 26]",0.0132,2854.4841,2510000,2848,288
16,0.530500,1.708883,0.389735,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[38, 46]",0.0138,2411.2199,2510000,2848,288
17,0.539400,1.671367,0.411364,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",2,"[8, 35]",0.0306,3103.7567,2510000,2848,288
18,0.566500,1.523079,0.372126,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",1,[32],0.0076,2999.0674,2510000,2848,288
19,0.539900,1.741428,0.397140,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",3,"[4, 22, 31]",0.0086,2559.1501,2510000,2848,288
20,0.546900,1.639855,0.400398,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",2,"[21, 26]",0.0112,3059.4212,2510000,2848,288
21,0.539300,1.741523,0.363162,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[38, 46]",0.0091,2451.6679,2510000,2848,288
22,0.560400,1.651674,0.378528,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",2,"[8, 35]",0.0060,3040.3345,2510000,2848,288
23,0.576000,1.578591,0.347036,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",1,[32],0.0062,3184.5210,2510000,2848,288
24,0.543900,1.879647,0.373737,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",3,"[4, 22, 31]",0.0291,2652.2257,2510000,2848,288
