round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.238000,1.998920,1.506881,"[4, 8, 9, 13, 17, 22, 26, 27, 29, 36]",0,[],0.6086,3218.0770,2510000,8136,10616
2,0.351000,1.685795,1.053289,"[2, 3, 7, 9, 21, 22, 37, 40, 43, 44]",0,[],2.1144,3470.8433,2510000,8136,7677
3,0.412500,1.628106,0.933572,"[2, 10, 14, 23, 29, 33, 37, 38, 40, 46]",1,[23],0.7230,3527.9825,2510000,8136,7200
4,0.440600,1.539757,0.802663,"[3, 9, 10, 13, 24, 25, 26, 30, 35, 47]",2,"[25, 35]",2.4731,2602.8482,2510000,8136,7104
5,0.471500,1.523362,0.681281,"[2, 3, 7, 9, 11, 21, 23, 33, 48, 49]",1,[23],1.8401,3068.0998,2510000,8136,7056
6,0.514600,1.402629,0.625967,"[9, 11, 12, 14, 23, 24, 33, 34, 43, 49]",1,[23],1.0718,3803.2867,2510000,8136,6960
7,0.512500,1.511024,0.486814,"[3, 10, 12, 23, 24, 28, 32, 33, 40, 45]",1,[23],2.8895,4045.9691,2510000,8136,6912
8,0.497400,1.655555,0.424944,"[7, 9, 10, 12, 21, 24, 25, 29, 33, 44]",1,[25],2.8302,4150.1624,2510000,8136,6960
9,0.524700,1.665264,0.393926,"[3, 9, 10, 14, 19, 24, 25, 29, 31, 49]",1,[25],0.7884,3982.6760,2510000,8136,6816
10,0.549500,1.454625,0.400047,"[2, 3, 11, 14, 16, 19, 21, 22, 24, 25]",1,[25],2.0229,2725.1116,2510000,8136,6912
11,0.540000,1.500452,0.389156,"[3, 9, 12, 13, 14, 25, 29, 31, 35, 37]",2,"[25, 35]",2.2140,3669.6460,2510000,8136,6864
12,0.548800,1.648238,0.312323,"[2, 3, 9, 12, 19, 20, 24, 27, 37, 45]",0,[],0.9690,2146.4195,2510000,8136,6816
13,0.529500,1.668957,0.384141,"[2, 3, 18, 19, 21, 25, 29, 33, 38, 48]",1,[25],1.4777,2857.0361,2510000,8136,6864
14,0.512600,1.649384,0.300772,"[3, 6, 7, 9, 14, 21, 28, 37, 39, 44]",1,[39],0.6543,3872.6036,2510000,8136,6864
15,0.565200,1.687476,0.312277,"[9, 12, 17, 24, 27, 31, 37, 40, 44, 45]",0,[],0.6355,4021.8387,2510000,8136,6912
16,0.570600,1.569382,0.259285,"[2, 6, 9, 12, 13, 14, 19, 27, 29, 44]",0,[],0.9581,3275.2665,2510000,8136,6816
17,0.558400,1.629896,0.284087,"[0, 3, 9, 12, 13, 19, 38, 40, 44, 47]",0,[],1.0032,3059.7434,2510000,8136,6816
18,0.540400,1.566806,0.319993,"[12, 13, 14, 23, 24, 27, 29, 33, 38, 40]",1,[23],2.8045,3234.2141,2510000,8136,6864
19,0.543700,1.702627,0.274796,"[1, 3, 9, 12, 13, 31, 33, 38, 45, 47]",0,[],0.6967,3471.0644,2510000,8136,7800
20,0.561800,1.706111,0.196320,"[2, 3, 7, 12, 14, 19, 27, 29, 33, 40]",0,[],1.9328,3455.0844,2510000,8136,6864
21,0.576600,1.589695,0.242519,"[7, 10, 13, 14, 21, 29, 33, 38, 40, 44]",0,[],0.8381,2867.2840,2510000,8136,6816
22,0.569700,1.763405,0.145356,"[3, 7, 9, 12, 13, 14, 19, 24, 29, 33]",0,[],1.5725,3416.3862,2510000,8136,6816
23,0.567600,1.758168,0.182393,"[2, 3, 9, 12, 14, 19, 22, 24, 40, 44]",0,[],0.8592,2461.1754,2510000,8136,6816
24,0.560600,1.788138,0.198282,"[3, 9, 19, 21, 24, 29, 33, 38, 40, 44]",0,[],1.8618,2149.6890,2510000,8136,6816
25,0.549000,1.642002,0.205685,"[3, 12, 19, 23, 24, 29, 31, 33, 40, 44]",1,[23],1.0873,2160.8519,2510000,8136,6816
26,0.559400,1.721856,0.197910,"[2, 7, 9, 15, 19, 24, 27, 33, 40, 44]",0,[],0.7181,4814.1737,2510000,8136,6816
27,0.554100,1.909393,0.199165,"[3, 7, 10, 19, 27, 29, 33, 38, 40, 49]",0,[],0.9350,5340.4151,2510000,8136,6864
28,0.521100,1.917506,0.241623,"[2, 4, 9, 11, 21, 24, 31, 33, 40, 44]",0,[],0.7219,5076.4524,2510000,8136,6816
29,0.570700,1.785807,0.143506,"[2, 9, 12, 19, 24, 29, 33, 38, 40, 44]",0,[],0.9384,4378.5127,2510000,8136,6816
30,0.573900,1.774266,0.159056,"[2, 3, 5, 9, 24, 27, 29, 31, 33, 44]",0,[],0.8348,4458.9008,2510000,8136,6816
