round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.116400,6.897754,1.414114,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[38, 46]",0.0632,2772.0553,2510000,2848,1872
2,0.155700,2.218171,1.617357,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",2,"[8, 35]",0.0205,2731.5345,2510000,2848,288
3,0.211600,2.145992,1.482295,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",1,[32],0.0506,2852.4067,2510000,2848,288
4,0.158200,4.028157,1.257767,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",3,"[4, 22, 31]",0.0093,2328.8252,2510000,2848,288
5,0.153500,3.016147,1.498867,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",2,"[21, 26]",0.0089,3206.8109,2510000,2848,288
6,0.116800,4.041791,1.456942,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[38, 46]",0.0091,2848.6351,2510000,2848,288
7,0.122100,2.287141,1.772235,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",2,"[8, 35]",0.0071,3422.2201,2510000,2848,288
8,0.221000,2.161209,1.592618,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",1,[32],0.0074,3372.1195,2510000,2848,288
9,0.170100,3.768929,1.415798,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",3,"[4, 22, 31]",0.0271,2293.0994,2510000,2848,288
10,0.144200,2.464645,1.675766,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",2,"[21, 26]",0.0110,3459.5320,2510000,2848,288
11,0.157500,3.571008,1.538724,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[38, 46]",0.0126,3258.6465,2510000,2848,288
12,0.102600,2.333501,1.911685,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",2,"[8, 35]",0.0085,3517.0636,2510000,2848,288
13,0.156300,2.259854,1.858783,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",1,[32],0.0098,3096.8251,2510000,2848,288
14,0.140500,3.576110,1.632973,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",3,"[4, 22, 31]",0.0470,2106.2226,2510000,2848,288
15,0.108400,2.369773,1.853157,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",2,"[21, 26]",0.0152,3388.2424,2510000,2848,288
16,0.104300,2.928462,1.667540,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[38, 46]",0.0184,3069.0371,2510000,2848,288
17,0.109900,2.321106,1.911517,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",2,"[8, 35]",0.0100,3274.6522,2510000,2848,288
18,0.135100,2.232693,1.916838,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",1,[32],0.0139,3192.5776,2510000,2848,288
19,0.100300,2.613627,1.744848,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",3,"[4, 22, 31]",0.0092,1986.2134,2510000,2848,288
20,0.139200,3.075568,1.814229,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",2,"[21, 26]",0.0105,3309.5844,2510000,2848,288
21,0.095100,3.023293,1.811475,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[38, 46]",0.0119,2696.8401,2510000,2848,288
22,0.100100,2.318958,1.981939,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",2,"[8, 35]",0.0075,3294.6253,2510000,2848,288
23,0.100000,2.351087,1.978078,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",1,[32],0.0225,3284.9480,2510000,2848,288
24,0.102400,2.339506,1.991823,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",3,"[4, 22, 31]",0.0109,2337.2780,2510000,2848,288
25,0.099900,2.319142,1.919835,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",2,"[21, 26]",0.0464,3392.5689,2510000,2848,288
26,0.101500,2.453964,1.859476,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[38, 46]",0.0087,2890.2065,2510000,2848,288
