round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.238400,2.122501,1.414114,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[39, 42]",0.0622,3194.7225,2510000,2848,1872
2,0.354300,1.762841,1.233144,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",2,"[23, 35]",0.0135,3602.7724,2510000,2848,288
3,0.460700,1.441980,1.001720,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",0,[],0.0084,3416.0297,2510000,2848,288
4,0.481400,1.492727,0.724500,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",1,[25],0.0091,2575.2668,2510000,2848,288
5,0.499400,1.418538,0.688263,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",0,[],0.0113,3619.3566,2510000,2848,288
6,0.465500,1.627050,0.503565,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[39, 42]",0.0077,2868.4172,2510000,2848,288
7,0.519500,1.443184,0.571765,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",2,"[23, 35]",0.0080,3339.2190,2510000,2848,288
8,0.575000,1.413413,0.505655,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",0,[],0.0066,3585.3482,2510000,2848,288
9,0.567800,1.489053,0.420186,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",1,[25],0.0373,2842.5600,2510000,2848,288
10,0.555600,1.458859,0.446482,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",0,[],0.0090,3706.6704,2510000,2848,288
11,0.529500,1.696927,0.349410,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[39, 42]",0.0073,3012.6539,2510000,2848,288
12,0.569200,1.525997,0.435883,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",2,"[23, 35]",0.0095,3525.2260,2510000,2848,288
13,0.597400,1.457386,0.382846,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",0,[],0.0092,3488.6358,2510000,2848,288
14,0.595400,1.491916,0.338697,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",1,[25],0.0072,2687.2824,2510000,2848,288
15,0.588800,1.417839,0.358108,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",0,[],0.0272,3692.2130,2510000,2848,288
16,0.522700,1.838698,0.328121,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[39, 42]",0.0060,3410.5123,2510000,2848,288
