round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.109100,46.151656,1.588150,"[6, 8, 9, 14, 21, 26, 28, 29, 42, 46]",4,"[6, 28, 29, 42]",0.1122,3511.0096,2510000,344,1456
2,0.100000,2.419339,3.688865,"[0, 2, 14, 25, 26, 29, 33, 35, 36, 48]",4,"[0, 25, 29, 36]",0.1042,2703.6981,2510000,344,1456
3,0.100100,2.329176,2.006885,"[2, 7, 8, 9, 10, 30, 31, 37, 38, 41]",2,"[31, 41]",0.0714,2531.5761,2510000,344,1456
4,0.107500,25.924675,1.905324,"[13, 14, 15, 17, 19, 37, 41, 42, 44, 49]",6,"[15, 17, 41, 42, 44, 49]",0.0571,3427.2292,2510000,344,1456
5,0.100000,2.384822,2.282447,"[2, 4, 7, 26, 27, 28, 29, 43, 45, 46]",5,"[27, 28, 29, 43, 45]",0.0559,3216.2683,2510000,344,1456
6,0.099800,2.450673,1.985363,"[6, 13, 20, 22, 28, 32, 33, 38, 44, 45]",5,"[6, 20, 28, 44, 45]",0.1400,3792.5969,2510000,344,1456
7,0.100000,2.413102,1.951149,"[5, 9, 10, 13, 15, 19, 28, 36, 39, 46]",3,"[15, 28, 36]",0.0932,3857.7121,2510000,344,1456
8,0.099900,3.502140,2.024531,"[1, 2, 4, 8, 15, 19, 33, 35, 36, 45]",3,"[15, 36, 45]",0.1168,2165.1104,2510000,344,1456
9,0.100000,2.338529,2.195433,"[1, 4, 6, 7, 10, 14, 26, 37, 42, 48]",2,"[6, 42]",0.0639,3301.5187,2510000,344,1456
10,0.100000,2.408085,1.989461,"[3, 6, 10, 17, 25, 27, 34, 36, 38, 44]",7,"[3, 6, 17, 25, 27, 36, 44]",0.0691,3075.7478,2510000,344,1456
11,0.100000,2.483594,1.952876,"[11, 14, 17, 24, 25, 27, 31, 36, 42, 44]",8,"[17, 24, 25, 27, 31, 36, 42, 44]",0.0640,3370.4110,2510000,344,1456
12,0.100000,2.335436,2.023946,"[2, 6, 11, 19, 27, 33, 34, 37, 38, 46]",2,"[6, 27]",0.0641,3199.8421,2510000,344,1456
13,0.100000,2.356369,1.893393,"[4, 7, 8, 10, 14, 31, 34, 44, 46, 47]",2,"[31, 44]",0.1040,3053.8358,2510000,344,1456
14,0.100000,2.400412,2.043971,"[0, 4, 8, 12, 14, 23, 25, 33, 38, 41]",3,"[0, 25, 41]",0.0663,2447.4155,2510000,344,1456
15,0.100000,2.535843,2.047634,"[5, 8, 14, 16, 20, 21, 38, 40, 44, 48]",3,"[16, 20, 44]",0.0767,3205.3581,2510000,344,1456
16,0.100100,2.372483,2.272325,"[7, 11, 14, 17, 19, 20, 23, 24, 25, 47]",4,"[17, 20, 24, 25]",0.0700,3884.8379,2510000,344,1456
17,0.100000,2.354546,1.878776,"[6, 17, 24, 26, 32, 34, 35, 37, 39, 44]",4,"[6, 17, 24, 44]",0.0880,3505.7535,2510000,344,1456
