round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.180200,2.268089,1.588150,"[6, 8, 9, 14, 21, 26, 28, 29, 42, 46]",4,"[6, 28, 29, 42]",0.0733,2651.2720,2510000,344,1456
2,0.155700,2.201031,1.399212,"[0, 2, 14, 25, 26, 29, 33, 35, 36, 48]",4,"[0, 25, 29, 36]",0.0807,3009.5139,2510000,344,1456
3,0.265500,1.996931,1.296503,"[2, 7, 8, 9, 10, 30, 31, 37, 38, 41]",2,"[31, 41]",0.1617,2532.6809,2510000,344,1456
4,0.179900,2.144502,1.040552,"[13, 14, 15, 17, 19, 37, 41, 42, 44, 49]",6,"[15, 17, 41, 42, 44, 49]",1.2607,3652.9295,2510000,344,1456
5,0.197700,2.284322,1.191144,"[2, 4, 7, 26, 27, 28, 29, 43, 45, 46]",5,"[27, 28, 29, 43, 45]",0.1960,3013.5107,2510000,344,1456
6,0.170000,2.359402,1.236620,"[6, 13, 20, 22, 28, 32, 33, 38, 44, 45]",5,"[6, 20, 28, 44, 45]",0.1723,2897.6975,2510000,344,1456
7,0.191000,2.153237,1.331322,"[5, 9, 10, 13, 15, 19, 28, 36, 39, 46]",3,"[15, 28, 36]",0.0657,3390.2210,2510000,344,1456
8,0.231000,2.071862,1.160857,"[1, 2, 4, 8, 15, 19, 33, 35, 36, 45]",3,"[15, 36, 45]",0.2055,2342.9978,2510000,344,1456
9,0.333100,1.900732,1.015052,"[1, 4, 6, 7, 10, 14, 26, 37, 42, 48]",2,"[6, 42]",0.0777,2899.8362,2510000,344,1456
10,0.287500,2.335656,1.008621,"[3, 6, 10, 17, 25, 27, 34, 36, 38, 44]",7,"[3, 6, 17, 25, 27, 36, 44]",0.0928,3268.1362,2510000,344,1456
11,0.197600,6.274086,1.062862,"[11, 14, 17, 24, 25, 27, 31, 36, 42, 44]",8,"[17, 24, 25, 27, 31, 36, 42, 44]",0.0758,3601.2156,2510000,344,1456
12,0.237100,2.729365,1.366044,"[2, 6, 11, 19, 27, 33, 34, 37, 38, 46]",2,"[6, 27]",0.0726,3750.9198,2510000,344,1456
13,0.294400,2.087991,1.054319,"[4, 7, 8, 10, 14, 31, 34, 44, 46, 47]",2,"[31, 44]",0.1211,3544.7459,2510000,344,1456
14,0.285100,2.036091,0.969214,"[0, 4, 8, 12, 14, 23, 25, 33, 38, 41]",3,"[0, 25, 41]",1.0401,2617.5121,2510000,344,1456
15,0.314800,2.086787,0.904060,"[5, 8, 14, 16, 20, 21, 38, 40, 44, 48]",3,"[16, 20, 44]",0.0803,3130.2466,2510000,344,1456
16,0.274000,2.719595,0.762401,"[7, 11, 14, 17, 19, 20, 23, 24, 25, 47]",4,"[17, 20, 24, 25]",0.0649,3634.9129,2510000,344,1456
17,0.284600,3.232144,0.903468,"[6, 17, 24, 26, 32, 34, 35, 37, 39, 44]",4,"[6, 17, 24, 44]",0.0759,2942.4486,2510000,344,1456
18,0.361300,2.622819,0.969305,"[0, 1, 5, 6, 13, 18, 22, 29, 40, 44]",4,"[0, 6, 29, 44]",0.0770,2730.6295,2510000,344,1456
19,0.308600,5.439342,0.854456,"[1, 6, 13, 20, 24, 25, 26, 32, 33, 47]",4,"[6, 20, 24, 25]",0.0817,2380.0505,2510000,344,1456
20,0.369400,1.863940,1.033600,"[9, 12, 23, 27, 30, 37, 40, 42, 46, 48]",2,"[27, 42]",0.0638,2499.0210,2510000,344,1456
21,0.395700,1.929245,0.687664,"[14, 17, 18, 19, 23, 28, 30, 32, 34, 48]",2,"[17, 28]",0.0639,2982.5248,2510000,344,1456
22,0.339200,3.046122,0.702680,"[17, 20, 21, 24, 29, 30, 32, 36, 37, 44]",6,"[17, 20, 24, 29, 36, 44]",0.0677,2549.1266,2510000,344,1456
23,0.394600,2.218302,0.700474,"[1, 8, 19, 21, 22, 33, 35, 37, 40, 44]",1,[44],0.0888,1877.1528,2510000,344,1456
24,0.399800,2.042828,0.611992,"[8, 22, 30, 31, 33, 35, 38, 40, 45, 49]",3,"[31, 45, 49]",0.1220,2303.2449,2510000,344,1456
25,0.301700,3.965234,0.699938,"[0, 13, 15, 16, 29, 30, 32, 36, 42, 49]",7,"[0, 15, 16, 29, 36, 42, 49]",0.0980,2956.8818,2510000,344,1456
26,0.396900,2.352982,0.767038,"[12, 13, 21, 22, 28, 32, 40, 44, 46, 48]",2,"[28, 44]",0.2716,3369.3212,2510000,344,1456
27,0.402100,2.646835,0.645512,"[1, 6, 7, 20, 26, 29, 38, 39, 40, 49]",4,"[6, 20, 29, 49]",0.1022,3036.2114,2510000,344,1456
