round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.184900,2.272273,1.409890,"[3, 7, 8, 9, 13, 21, 31, 32, 34, 37]",2,"[3, 31]",0.4565,5917.2363,2510000,4856,12339
2,0.271100,2.178886,1.390083,"[3, 6, 7, 9, 15, 26, 32, 34, 37, 43]",4,"[3, 6, 15, 43]",1.1197,5211.7596,2510000,5096,10115
3,0.305400,2.039836,1.207013,"[8, 9, 11, 13, 17, 23, 25, 29, 36, 47]",4,"[17, 25, 29, 36]",1.7867,4244.8844,2510000,5192,9467
4,0.313600,1.877512,1.109948,"[0, 11, 15, 18, 19, 25, 30, 35, 44, 47]",4,"[0, 15, 25, 44]",3.3993,3919.0508,2510000,5360,9998
5,0.378600,1.752789,1.020743,"[2, 3, 9, 12, 18, 28, 32, 34, 45, 49]",4,"[3, 28, 45, 49]",2.6259,3955.7852,2510000,5504,9515
6,0.428800,1.621076,0.918306,"[7, 9, 16, 17, 18, 22, 23, 32, 33, 35]",2,"[16, 17]",2.3323,3576.5950,2510000,5624,9399
7,0.459400,1.538927,0.927467,"[9, 16, 20, 21, 35, 37, 38, 39, 43, 46]",3,"[16, 20, 43]",1.7484,2378.4213,2510000,5696,9299
8,0.484000,1.447076,0.858510,"[3, 5, 9, 19, 22, 30, 33, 35, 37, 48]",1,[3],9.4495,2646.5505,2510000,5792,9371
9,0.491600,1.419508,0.633701,"[2, 7, 11, 14, 19, 29, 32, 37, 39, 41]",2,"[29, 41]",1.2538,4021.5407,2510000,5840,9227
10,0.502600,1.385678,0.667004,"[12, 13, 18, 25, 26, 32, 35, 40, 41, 47]",2,"[25, 41]",1.0944,4083.7580,2510000,5888,9227
11,0.515200,1.343466,0.662744,"[1, 5, 11, 19, 25, 29, 31, 34, 37, 40]",3,"[25, 29, 31]",1.5205,4197.9810,2510000,5912,9350
12,0.519100,1.337978,0.618501,"[4, 7, 12, 15, 18, 23, 35, 39, 46, 48]",1,[15],0.9931,4293.7410,2510000,5936,9155
13,0.539200,1.335655,0.580162,"[5, 7, 9, 11, 13, 22, 36, 40, 43, 49]",3,"[36, 43, 49]",4.6995,3109.7102,2510000,5960,9331
14,0.522400,1.363972,0.608592,"[0, 4, 5, 7, 9, 11, 24, 27, 34, 37]",3,"[0, 24, 27]",1.6722,3839.4702,2510000,5960,9083
15,0.540600,1.323389,0.518250,"[9, 17, 18, 22, 26, 33, 40, 45, 47, 48]",2,"[17, 45]",0.9552,5788.8317,2510000,6008,9227
16,0.516600,1.479743,0.442770,"[1, 7, 12, 14, 19, 21, 26, 32, 40, 47]",0,[],0.9930,4420.2112,2510000,6008,9083
