round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.189200,2.516744,1.588150,"[6, 8, 9, 14, 21, 26, 28, 29, 42, 46]",4,"[6, 28, 29, 42]",0.1135,3166.7319,2510000,344,1456
2,0.188300,2.843890,1.227070,"[0, 2, 14, 25, 26, 29, 33, 35, 36, 48]",4,"[0, 25, 29, 36]",0.1004,2338.3414,2510000,344,1456
3,0.285800,1.961171,1.192437,"[2, 7, 8, 9, 10, 30, 31, 37, 38, 41]",2,"[31, 41]",0.0912,2374.6433,2510000,344,1456
4,0.125300,26.184829,1.002234,"[13, 14, 15, 17, 19, 37, 41, 42, 44, 49]",6,"[15, 17, 41, 42, 44, 49]",0.0654,3464.9614,2510000,344,1456
5,0.104500,4.214152,2.316516,"[2, 4, 7, 26, 27, 28, 29, 43, 45, 46]",5,"[27, 28, 29, 43, 45]",0.0700,2776.5897,2510000,344,1456
6,0.108500,2.472356,1.854878,"[6, 13, 20, 22, 28, 32, 33, 38, 44, 45]",5,"[6, 20, 28, 44, 45]",0.1624,2400.6711,2510000,344,1456
7,0.101400,2.326669,1.862183,"[5, 9, 10, 13, 15, 19, 28, 36, 39, 46]",3,"[15, 28, 36]",0.0677,3032.9416,2510000,344,1456
8,0.107200,2.341168,1.914175,"[1, 2, 4, 8, 15, 19, 33, 35, 36, 45]",3,"[15, 36, 45]",0.1530,2120.7174,2510000,344,1456
9,0.167800,2.200732,1.673203,"[1, 4, 6, 7, 10, 14, 26, 37, 42, 48]",2,"[6, 42]",0.0982,3194.7347,2510000,344,1456
10,0.108400,4.057108,1.593246,"[3, 6, 10, 17, 25, 27, 34, 36, 38, 44]",7,"[3, 6, 17, 25, 27, 36, 44]",0.0605,3182.1472,2510000,344,1456
11,0.116900,5.119151,1.946267,"[11, 14, 17, 24, 25, 27, 31, 36, 42, 44]",8,"[17, 24, 25, 27, 31, 36, 42, 44]",0.0780,3199.4450,2510000,344,1456
12,0.100000,2.401028,2.071617,"[2, 6, 11, 19, 27, 33, 34, 37, 38, 46]",2,"[6, 27]",0.0633,3035.1933,2510000,344,1456
13,0.100000,2.364461,1.908002,"[4, 7, 8, 10, 14, 31, 34, 44, 46, 47]",2,"[31, 44]",0.0569,3092.3377,2510000,344,1456
14,0.100000,2.413647,1.987947,"[0, 4, 8, 12, 14, 23, 25, 33, 38, 41]",3,"[0, 25, 41]",0.0963,2033.6579,2510000,344,1456
15,0.100000,2.355616,2.048299,"[5, 8, 14, 16, 20, 21, 38, 40, 44, 48]",3,"[16, 20, 44]",0.1178,2359.6201,2510000,344,1456
