round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.138200,2.272939,1.588150,"[6, 8, 9, 14, 21, 26, 28, 29, 42, 46]",4,"[8, 21, 26, 46]",0.0760,3171.0945,2510000,344,1456
2,0.196200,2.184520,1.373572,"[0, 2, 14, 25, 26, 29, 33, 35, 36, 48]",2,"[26, 35]",0.1145,2793.6042,2510000,344,1456
3,0.321800,2.016784,1.274676,"[2, 7, 8, 9, 10, 30, 31, 37, 38, 41]",3,"[8, 31, 38]",0.0714,2508.9191,2510000,344,1456
4,0.396200,1.832701,1.056420,"[13, 14, 15, 17, 19, 37, 41, 42, 44, 49]",0,[],0.0754,3637.8119,2510000,344,1456
5,0.411400,1.696973,1.010911,"[2, 4, 7, 26, 27, 28, 29, 43, 45, 46]",3,"[4, 26, 46]",0.0594,2574.9481,2510000,344,1456
6,0.429900,1.589429,0.942521,"[6, 13, 20, 22, 28, 32, 33, 38, 44, 45]",3,"[22, 32, 38]",0.0792,2841.9788,2510000,344,1456
7,0.456400,1.496003,0.895137,"[5, 9, 10, 13, 15, 19, 28, 36, 39, 46]",1,[46],0.0571,3551.1656,2510000,344,1456
8,0.445700,1.503527,0.768980,"[1, 2, 4, 8, 15, 19, 33, 35, 36, 45]",3,"[4, 8, 35]",0.0545,2269.8078,2510000,344,1456
9,0.477400,1.426900,0.736433,"[1, 4, 6, 7, 10, 14, 26, 37, 42, 48]",2,"[4, 26]",0.0714,2558.5055,2510000,344,1456
10,0.513800,1.348721,0.769654,"[3, 6, 10, 17, 25, 27, 34, 36, 38, 44]",1,[38],0.0582,2724.9823,2510000,344,1456
11,0.513200,1.358444,0.648771,"[11, 14, 17, 24, 25, 27, 31, 36, 42, 44]",1,[31],0.0703,2743.9868,2510000,344,1456
12,0.513300,1.362528,0.687979,"[2, 6, 11, 19, 27, 33, 34, 37, 38, 46]",2,"[38, 46]",0.0526,2305.5092,2510000,344,1456
13,0.524200,1.338737,0.582745,"[4, 7, 8, 10, 14, 31, 34, 44, 46, 47]",4,"[4, 8, 31, 46]",0.0522,2381.8351,2510000,344,1456
14,0.538700,1.340272,0.625548,"[0, 4, 8, 12, 14, 23, 25, 33, 38, 41]",3,"[4, 8, 38]",0.0667,2021.2223,2510000,344,1456
15,0.557700,1.287246,0.562142,"[5, 8, 14, 16, 20, 21, 38, 40, 44, 48]",3,"[8, 21, 38]",0.0614,3149.5359,2510000,344,1456
16,0.551100,1.357498,0.444531,"[7, 11, 14, 17, 19, 20, 23, 24, 25, 47]",0,[],0.0663,3823.5063,2510000,344,1456
17,0.544100,1.392257,0.446066,"[6, 17, 24, 26, 32, 34, 35, 37, 39, 44]",3,"[26, 32, 35]",0.0619,3242.9334,2510000,344,1456
18,0.566300,1.352536,0.448857,"[0, 1, 5, 6, 13, 18, 22, 29, 40, 44]",1,[22],0.0661,2802.5895,2510000,344,1456
19,0.521500,1.595476,0.408488,"[1, 6, 13, 20, 24, 25, 26, 32, 33, 47]",2,"[26, 32]",0.1299,2513.5373,2510000,344,1456
20,0.554300,1.430471,0.473238,"[9, 12, 23, 27, 30, 37, 40, 42, 46, 48]",1,[46],0.0655,2486.1643,2510000,344,1456
21,0.558200,1.414954,0.430602,"[14, 17, 18, 19, 23, 28, 30, 32, 34, 48]",1,[32],0.0577,3016.4621,2510000,344,1456
22,0.570700,1.456606,0.378460,"[17, 20, 21, 24, 29, 30, 32, 36, 37, 44]",2,"[21, 32]",0.0539,2614.4981,2510000,344,1456
