round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.231300,2.073928,1.408736,"[3, 7, 8, 9, 13, 21, 31, 32, 34, 37]",2,"[3, 31]",0.4816,1534.2540,2510000,4856,12339
2,0.327400,1.896112,1.218682,"[3, 6, 7, 8, 15, 26, 31, 34, 37, 43]",5,"[3, 6, 15, 31, 43]",0.7377,1463.2123,2510000,5096,10137
3,0.258300,1.967189,0.988579,"[7, 8, 10, 11, 12, 15, 22, 28, 36, 47]",3,"[15, 28, 36]",0.3588,1970.3513,2510000,5192,9371
4,0.257400,2.100549,0.850945,"[0, 10, 15, 16, 18, 24, 25, 35, 44, 47]",6,"[0, 15, 16, 24, 25, 44]",0.3842,1464.6802,2510000,5360,9587
5,0.213600,2.327277,0.729423,"[1, 2, 7, 11, 17, 28, 31, 34, 45, 49]",5,"[17, 28, 31, 45, 49]",0.3796,2099.1460,2510000,5528,9587
6,0.129900,2.493475,0.663534,"[3, 6, 7, 15, 17, 23, 32, 33, 36, 45]",6,"[3, 6, 15, 17, 36, 45]",0.4638,2052.7251,2510000,5648,10038
7,0.424500,1.632033,0.546354,"[7, 15, 19, 21, 36, 37, 39, 40, 44, 46]",3,"[15, 36, 44]",0.3709,1531.4739,2510000,5696,9227
8,0.390100,1.877631,0.495200,"[2, 4, 7, 19, 21, 29, 33, 35, 36, 48]",2,"[29, 36]",0.3713,1582.3671,2510000,5792,9755
9,0.307900,1.977189,0.522185,"[1, 6, 10, 13, 15, 27, 30, 37, 40, 42]",4,"[6, 15, 27, 42]",0.4576,2374.2523,2510000,5864,9299
10,0.231600,2.469405,0.533143,"[3, 9, 12, 16, 24, 31, 34, 41, 42, 47]",6,"[3, 16, 24, 31, 41, 42]",2.6132,2446.9749,2510000,5936,9459
11,0.288200,2.286366,0.478121,"[10, 17, 24, 27, 30, 34, 35, 37, 38, 41]",4,"[17, 24, 27, 41]",1.0541,3755.7225,2510000,5960,9155
12,0.492600,1.566803,0.481285,"[2, 6, 12, 14, 23, 36, 40, 45, 46, 48]",3,"[6, 36, 45]",1.3075,2692.1739,2510000,5984,9155
13,0.161100,3.318933,0.478086,"[4, 8, 9, 11, 12, 20, 36, 41, 44, 49]",5,"[20, 36, 41, 44, 49]",3.8353,4158.4106,2510000,6008,9366
14,0.413900,1.866742,0.445749,"[0, 3, 4, 7, 9, 11, 24, 27, 35, 37]",4,"[0, 3, 24, 27]",2.0870,2952.4097,2510000,6032,9155
15,0.462300,1.643309,0.429454,"[7, 15, 18, 23, 26, 34, 36, 41, 45, 47]",4,"[15, 36, 41, 45]",0.9768,6133.8536,2510000,6032,9083
16,0.312000,2.119010,0.420232,"[1, 6, 12, 15, 19, 21, 25, 32, 41, 46]",4,"[6, 15, 25, 41]",0.9600,4044.3278,2510000,6032,9083
17,0.264000,2.675952,0.353876,"[0, 8, 9, 24, 27, 36, 39, 40, 41, 45]",6,"[0, 24, 27, 36, 41, 45]",1.7837,4938.8808,2510000,6032,9083
18,0.211000,2.747818,0.413215,"[4, 6, 12, 20, 25, 33, 36, 39, 43, 44]",6,"[6, 20, 25, 36, 43, 44]",1.8613,5013.5777,2510000,6032,9278
19,0.342400,2.163262,0.393303,"[0, 6, 13, 14, 19, 20, 23, 24, 36, 38]",5,"[0, 6, 20, 24, 36]",0.9243,6232.5766,2510000,6032,9083
20,0.372000,1.867039,0.349821,"[4, 6, 10, 12, 22, 32, 41, 42, 43, 47]",4,"[6, 41, 42, 43]",0.9451,3783.7824,2510000,6032,9083
21,0.515000,1.633669,0.353396,"[3, 5, 13, 18, 24, 26, 33, 35, 47, 48]",2,"[3, 24]",0.7792,4645.9121,2510000,6032,9083
22,0.332000,1.986534,0.348709,"[9, 13, 24, 31, 32, 33, 37, 44, 45, 48]",4,"[24, 31, 44, 45]",0.8148,3784.3256,2510000,6056,9350
23,0.141200,3.497528,0.288035,"[6, 7, 15, 17, 20, 24, 35, 38, 44, 47]",6,"[6, 15, 17, 20, 24, 44]",0.7611,6194.3969,2510000,6056,9083
24,0.126600,3.723669,0.319672,"[3, 10, 15, 17, 24, 33, 35, 41, 42, 44]",7,"[3, 15, 17, 24, 41, 42, 44]",1.0961,5916.4550,2510000,6056,9278
25,0.505100,1.748367,0.340790,"[0, 12, 13, 24, 26, 29, 35, 38, 40, 48]",3,"[0, 24, 29]",1.0578,5814.7502,2510000,6056,9243
26,0.523400,1.601553,0.308539,"[12, 14, 21, 23, 26, 34, 35, 40, 47, 49]",1,[49],1.7644,3952.5619,2510000,6056,9227
27,0.152800,3.014425,0.317738,"[4, 6, 15, 17, 18, 33, 35, 44, 45, 47]",5,"[6, 15, 17, 44, 45]",1.5904,2613.3381,2510000,6056,9083
28,0.499900,1.639028,0.393747,"[0, 3, 9, 21, 26, 38, 41, 44, 46, 48]",4,"[0, 3, 41, 44]",1.1769,2693.3204,2510000,6056,9294
29,0.527800,1.659160,0.266197,"[6, 10, 12, 13, 18, 21, 26, 33, 38, 41]",2,"[6, 41]",1.1856,3066.8781,2510000,6056,9083
30,0.468600,1.767054,0.291117,"[2, 3, 12, 14, 33, 36, 37, 40, 44, 48]",3,"[3, 36, 44]",2.8643,2970.1313,2510000,6056,9278
31,0.354700,2.032567,0.299044,"[0, 4, 10, 11, 15, 39, 42, 45, 47, 48]",4,"[0, 15, 42, 45]",1.2909,2885.9760,2510000,6056,9227
32,0.530600,1.638395,0.320039,"[1, 5, 9, 12, 15, 21, 26, 28, 35, 37]",2,"[15, 28]",2.5713,2863.0704,2510000,6056,9083
33,0.456800,1.975859,0.255175,"[2, 9, 11, 12, 13, 15, 21, 31, 33, 48]",2,"[15, 31]",3.7970,2479.4218,2510000,6056,9278
34,0.579000,1.592859,0.256466,"[10, 12, 13, 14, 21, 22, 23, 34, 37, 47]",0,[],1.3227,2883.5964,2510000,6056,9083
