round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.166900,2.280545,1.409890,"[3, 7, 8, 9, 13, 21, 31, 32, 34, 37]",4,"[8, 21, 31, 32]",0.3715,2685.6165,2510000,4856,12339
2,0.218800,2.179071,1.394194,"[3, 6, 7, 8, 15, 26, 31, 34, 37, 43]",3,"[8, 26, 31]",4.5122,3995.5906,2510000,5096,10206
3,0.326000,2.027122,1.217943,"[7, 8, 10, 11, 12, 15, 22, 28, 35, 47]",3,"[8, 22, 35]",1.0470,3409.9479,2510000,5192,9371
4,0.379400,1.839389,1.105919,"[0, 10, 14, 16, 18, 24, 30, 35, 44, 47]",1,[35],1.0283,5761.7555,2510000,5360,9782
5,0.406000,1.704977,0.962404,"[1, 2, 7, 11, 17, 27, 31, 33, 45, 49]",1,[31],0.7687,6017.6234,2510000,5528,9587
6,0.417700,1.595716,0.930073,"[6, 7, 14, 15, 22, 23, 31, 32, 33, 36]",3,"[22, 31, 32]",3.2910,3615.0182,2510000,5696,9587
7,0.468100,1.483715,0.828919,"[8, 14, 19, 20, 35, 37, 39, 40, 44, 46]",3,"[8, 35, 46]",0.7812,5860.9040,2510000,5744,9611
8,0.504300,1.409488,0.822810,"[3, 4, 7, 20, 21, 28, 33, 35, 36, 48]",3,"[4, 21, 35]",2.8280,3107.3408,2510000,5864,9779
9,0.517800,1.357717,0.752433,"[1, 6, 11, 13, 16, 27, 30, 37, 40, 42]",0,[],1.6405,5019.2397,2510000,5912,9227
10,0.508800,1.355865,0.707901,"[9, 11, 12, 15, 24, 30, 34, 40, 42, 47]",0,[],0.9465,5164.9926,2510000,5936,9350
11,0.524200,1.326684,0.648308,"[10, 17, 24, 27, 29, 33, 34, 36, 37, 40]",0,[],1.9590,4689.6647,2510000,5936,9083
12,0.525900,1.352232,0.625973,"[3, 6, 12, 14, 23, 35, 39, 45, 46, 48]",2,"[35, 46]",1.1923,5061.6058,2510000,5960,9155
13,0.551700,1.293467,0.543153,"[4, 7, 9, 10, 13, 20, 35, 40, 44, 49]",2,"[4, 35]",1.6517,4494.1214,2510000,5960,9250
14,0.548200,1.326098,0.584429,"[0, 4, 5, 6, 9, 11, 23, 25, 32, 36]",2,"[4, 32]",3.3123,2309.4062,2510000,5960,9083
15,0.538000,1.364147,0.450533,"[7, 14, 15, 21, 24, 31, 35, 40, 44, 47]",3,"[21, 31, 35]",3.0065,2903.0790,2510000,6008,9227
16,0.555900,1.334655,0.439614,"[1, 6, 11, 14, 17, 19, 24, 29, 40, 47]",0,[],1.0028,3092.7414,2510000,6008,9083
17,0.516500,1.561916,0.424494,"[0, 7, 8, 24, 26, 36, 39, 40, 41, 45]",2,"[8, 26]",0.7418,1775.8526,2510000,6008,9083
18,0.555100,1.349607,0.410844,"[4, 6, 12, 19, 24, 31, 35, 39, 44, 45]",3,"[4, 31, 35]",1.3797,2695.5122,2510000,6032,9350
19,0.565100,1.382032,0.461831,"[0, 6, 14, 19, 20, 23, 24, 36, 37, 38]",1,[38],0.6079,3658.6474,2510000,6032,9467
20,0.531900,1.626251,0.376958,"[4, 6, 10, 13, 22, 31, 40, 41, 43, 47]",3,"[4, 22, 31]",1.0828,2234.3008,2510000,6056,9539
21,0.481900,1.776338,0.376017,"[3, 14, 18, 19, 24, 25, 32, 35, 47, 48]",2,"[32, 35]",0.8063,2824.2742,2510000,6056,9083
22,0.536100,1.536521,0.417358,"[7, 8, 14, 23, 31, 32, 36, 37, 44, 48]",3,"[8, 31, 32]",1.3695,3259.2298,2510000,6056,10187
23,0.525600,1.505269,0.402815,"[5, 7, 15, 17, 20, 23, 33, 37, 45, 47]",0,[],2.4180,4516.1165,2510000,6056,9083
24,0.569400,1.419514,0.366386,"[3, 10, 15, 19, 24, 31, 34, 40, 41, 44]",1,[31],2.6918,3518.9159,2510000,6056,9278
25,0.580300,1.389696,0.369688,"[0, 4, 13, 14, 24, 27, 35, 37, 38, 47]",3,"[4, 35, 38]",1.9621,2939.8336,2510000,6056,9310
26,0.580400,1.423220,0.335011,"[14, 20, 22, 23, 24, 25, 33, 40, 47, 49]",1,[22],2.0576,3804.6395,2510000,6056,9083
27,0.532600,1.525209,0.360531,"[4, 6, 15, 18, 20, 33, 34, 44, 45, 47]",1,[4],1.8815,2951.1307,2510000,6056,9083
28,0.571400,1.482863,0.320029,"[0, 3, 8, 9, 20, 24, 40, 44, 47, 48]",1,[8],1.3976,2853.8766,2510000,6056,9083
29,0.419700,2.596595,0.333465,"[6, 10, 14, 19, 21, 25, 31, 37, 38, 41]",3,"[21, 31, 38]",1.9415,3120.4587,2510000,6056,9083
30,0.558300,1.422930,0.397235,"[3, 13, 14, 29, 36, 37, 38, 40, 44, 48]",1,[38],0.7447,4500.0065,2510000,6056,9278
31,0.498800,1.883085,0.308963,"[0, 3, 9, 10, 15, 38, 41, 44, 45, 48]",1,[38],1.7449,3364.3281,2510000,6056,9278
32,0.555600,1.554765,0.344557,"[1, 4, 7, 11, 20, 24, 25, 27, 33, 36]",1,[4],1.4728,4217.2494,2510000,6056,9083
33,0.555100,1.536277,0.311801,"[3, 9, 10, 12, 13, 15, 20, 30, 31, 47]",1,[31],2.8957,4749.3348,2510000,6056,9278
34,0.521800,2.042215,0.279458,"[9, 10, 13, 15, 20, 22, 33, 35, 36, 47]",2,"[22, 35]",1.9536,3389.1597,2510000,6056,9083
