round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.267900,2.187532,1.588150,"[6, 8, 9, 14, 21, 26, 28, 29, 42, 46]",4,"[6, 28, 29, 42]",0.0847,3522.2990,2510000,344,1456
2,0.255600,2.117739,1.280722,"[0, 2, 14, 25, 26, 29, 33, 35, 36, 48]",4,"[0, 25, 29, 36]",0.0891,2540.3421,2510000,344,1456
3,0.355800,1.760964,1.188080,"[2, 7, 8, 9, 10, 30, 31, 37, 38, 41]",2,"[31, 41]",0.0760,2704.9550,2510000,344,1456
4,0.312100,1.861266,0.904404,"[13, 14, 15, 17, 19, 37, 41, 42, 44, 49]",6,"[15, 17, 41, 42, 44, 49]",0.0723,3847.5453,2510000,344,1456
5,0.255800,2.192102,0.965334,"[2, 4, 7, 26, 27, 28, 29, 43, 45, 46]",5,"[27, 28, 29, 43, 45]",0.0828,3223.6399,2510000,344,1456
6,0.334200,1.895062,1.008380,"[6, 13, 20, 22, 28, 32, 33, 38, 44, 45]",5,"[6, 20, 28, 44, 45]",0.0723,2909.6184,2510000,344,1456
7,0.380200,1.701428,1.014784,"[5, 9, 10, 13, 15, 19, 28, 36, 39, 46]",3,"[15, 28, 36]",0.1174,3514.5333,2510000,344,1456
8,0.310900,2.053448,0.860132,"[1, 2, 4, 8, 15, 19, 33, 35, 36, 45]",3,"[15, 36, 45]",0.0662,2391.6863,2510000,344,1456
9,0.424500,1.615979,0.775741,"[1, 4, 6, 7, 10, 14, 26, 37, 42, 48]",2,"[6, 42]",0.0656,2685.2852,2510000,344,1456
10,0.342400,2.265562,0.819202,"[3, 6, 10, 17, 25, 27, 34, 36, 38, 44]",7,"[3, 6, 17, 25, 27, 36, 44]",0.1133,2453.1550,2510000,344,1456
11,0.143800,18.863521,0.893455,"[11, 14, 17, 24, 25, 27, 31, 36, 42, 44]",8,"[17, 24, 25, 27, 31, 36, 42, 44]",0.0595,2666.9102,2510000,344,1456
12,0.145200,2.228039,1.620679,"[2, 6, 11, 19, 27, 33, 34, 37, 38, 46]",2,"[6, 27]",0.0614,2850.4303,2510000,344,1456
13,0.289400,1.881479,1.148680,"[4, 7, 8, 10, 14, 31, 34, 44, 46, 47]",2,"[31, 44]",0.0722,2418.7834,2510000,344,1456
14,0.308100,2.014302,0.976259,"[0, 4, 8, 12, 14, 23, 25, 33, 38, 41]",3,"[0, 25, 41]",0.0654,2193.2106,2510000,344,1456
15,0.357800,1.865186,0.888464,"[5, 8, 14, 16, 20, 21, 38, 40, 44, 48]",3,"[16, 20, 44]",0.0878,3301.0653,2510000,344,1456
16,0.312900,1.999027,0.733144,"[7, 11, 14, 17, 19, 20, 23, 24, 25, 47]",4,"[17, 20, 24, 25]",0.0593,4089.5102,2510000,344,1456
17,0.379200,1.857974,0.780551,"[6, 17, 24, 26, 32, 34, 35, 37, 39, 44]",4,"[6, 17, 24, 44]",0.0692,3871.9856,2510000,344,1456
18,0.397200,1.897904,0.787845,"[0, 1, 5, 6, 13, 18, 22, 29, 40, 44]",4,"[0, 6, 29, 44]",0.1635,3172.5433,2510000,344,1456
19,0.380100,2.221134,0.722709,"[1, 6, 13, 20, 24, 25, 26, 32, 33, 47]",4,"[6, 20, 24, 25]",0.0628,2925.9555,2510000,344,1456
20,0.448700,1.692473,0.805078,"[9, 12, 23, 27, 30, 37, 40, 42, 46, 48]",2,"[27, 42]",0.0760,2694.5426,2510000,344,1456
21,0.426100,1.822669,0.697318,"[14, 17, 18, 19, 23, 28, 30, 32, 34, 48]",2,"[17, 28]",0.0792,3080.7397,2510000,344,1456
22,0.374500,2.722354,0.663124,"[17, 20, 21, 24, 29, 30, 32, 36, 37, 44]",6,"[17, 20, 24, 29, 36, 44]",0.0705,2599.2351,2510000,344,1456
23,0.433200,1.959929,0.650623,"[1, 8, 19, 21, 22, 33, 35, 37, 40, 44]",1,[44],0.1225,1582.5174,2510000,344,1456
24,0.478300,1.688122,0.548271,"[8, 22, 30, 31, 33, 35, 38, 40, 45, 49]",3,"[31, 45, 49]",0.0770,1646.6558,2510000,344,1456
25,0.411300,2.519503,0.694758,"[0, 13, 15, 16, 29, 30, 32, 36, 42, 49]",7,"[0, 15, 16, 29, 36, 42, 49]",0.1000,2297.0132,2510000,344,1456
26,0.443100,2.230135,0.645152,"[12, 13, 21, 22, 28, 32, 40, 44, 46, 48]",2,"[28, 44]",0.0646,2886.8203,2510000,344,1456
27,0.457700,1.918895,0.622955,"[1, 6, 7, 20, 26, 29, 38, 39, 40, 49]",4,"[6, 20, 29, 49]",0.0626,3395.9107,2510000,344,1456
28,0.456500,2.075947,0.653483,"[3, 6, 9, 10, 12, 15, 19, 22, 40, 41]",4,"[3, 6, 15, 41]",0.0840,2917.5290,2510000,344,1456
29,0.420000,2.657565,0.660895,"[3, 7, 13, 16, 20, 23, 32, 34, 35, 45]",4,"[3, 16, 20, 45]",0.0647,3638.4564,2510000,344,1456
30,0.450700,1.779810,0.639150,"[4, 5, 10, 14, 15, 19, 30, 36, 37, 39]",2,"[15, 36]",0.0789,2364.9142,2510000,344,1456
31,0.462600,1.986868,0.597405,"[1, 5, 10, 12, 25, 28, 33, 35, 42, 45]",4,"[25, 28, 42, 45]",0.1229,2077.7158,2510000,344,1456
32,0.449200,2.552745,0.582649,"[2, 6, 13, 22, 23, 29, 34, 40, 44, 45]",4,"[6, 29, 44, 45]",0.0871,2877.9615,2510000,344,1456
33,0.440600,2.169351,0.631923,"[2, 3, 5, 9, 12, 14, 26, 31, 33, 42]",3,"[3, 31, 42]",0.0877,3070.8631,2510000,344,1456
34,0.440000,2.340280,0.513371,"[10, 13, 16, 17, 19, 21, 25, 32, 39, 48]",3,"[16, 17, 25]",0.0705,3079.0460,2510000,344,1456
35,0.464000,2.674563,0.714768,"[4, 10, 15, 16, 17, 26, 35, 36, 38, 44]",5,"[15, 16, 17, 36, 44]",0.1036,3128.7311,2510000,344,1456
36,0.355200,6.197062,0.765873,"[0, 8, 14, 15, 16, 32, 36, 37, 43, 45]",6,"[0, 15, 16, 36, 43, 45]",0.0577,2856.6628,2510000,344,1456
