round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.172000,3.052622,1.506881,"[4, 8, 9, 13, 17, 22, 26, 27, 29, 36]",4,"[17, 27, 29, 36]",0.3056,2345.2655,2510000,8136,10616
2,0.249300,2.821083,1.422491,"[2, 3, 7, 9, 21, 22, 37, 40, 43, 44]",3,"[3, 43, 44]",0.7976,3669.3373,2510000,8136,7653
3,0.257700,3.106239,1.336707,"[2, 10, 14, 23, 29, 33, 37, 38, 40, 46]",1,[29],3.4665,2699.1761,2510000,8136,7200
4,0.217600,2.640534,1.276184,"[7, 12, 15, 16, 20, 22, 27, 29, 35, 47]",5,"[15, 16, 20, 27, 29]",1.3978,4486.7708,2510000,8136,7104
5,0.263200,2.937556,1.197381,"[2, 5, 9, 19, 20, 23, 27, 29, 37, 49]",4,"[20, 27, 29, 49]",2.0977,2990.9758,2510000,8136,7104
6,0.349300,2.250852,1.147148,"[9, 18, 21, 23, 24, 26, 36, 37, 40, 43]",3,"[24, 36, 43]",0.7943,3149.3321,2510000,8136,6960
7,0.268900,2.595176,1.025268,"[9, 11, 15, 17, 20, 26, 29, 30, 36, 39]",5,"[15, 17, 20, 29, 36]",1.6146,3840.6636,2510000,8136,6912
8,0.357900,2.885014,0.980040,"[9, 11, 12, 14, 21, 24, 26, 33, 37, 45]",2,"[24, 45]",2.1718,3191.9661,2510000,8136,6960
9,0.180500,15.693701,0.954092,"[3, 13, 14, 15, 16, 20, 24, 27, 29, 31]",8,"[3, 15, 16, 20, 24, 27, 29, 31]",2.9952,3311.0308,2510000,8136,6864
10,0.295500,2.494946,1.603254,"[11, 14, 15, 20, 23, 24, 26, 37, 42, 45]",5,"[15, 20, 24, 42, 45]",0.9275,3280.7904,2510000,8136,6864
11,0.287100,2.795042,1.200994,"[9, 14, 15, 21, 26, 28, 29, 32, 38, 45]",4,"[15, 28, 29, 45]",1.9616,2373.8927,2510000,8136,6864
