round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.150300,2.202791,1.409625,"[3, 7, 8, 9, 13, 21, 31, 32, 34, 37]",4,"[8, 21, 31, 32]",0.3730,3400.1171,2510000,4856,12339
2,0.288900,1.881587,1.238996,"[3, 6, 7, 8, 15, 26, 31, 34, 37, 43]",3,"[8, 26, 31]",1.2538,6676.0733,2510000,5096,10230
3,0.315600,1.816343,1.022036,"[7, 8, 10, 11, 12, 15, 22, 28, 36, 47]",2,"[8, 22]",1.7125,3822.8138,2510000,5192,9371
4,0.404800,1.599744,0.839191,"[0, 10, 15, 16, 18, 24, 25, 35, 44, 47]",1,[35],3.5342,4070.1737,2510000,5360,9587
5,0.418500,1.582308,0.749104,"[1, 2, 7, 11, 17, 28, 32, 34, 45, 49]",1,[32],1.6985,3705.8275,2510000,5528,9587
6,0.515900,1.383765,0.661333,"[6, 7, 15, 16, 18, 23, 33, 34, 36, 45]",0,[],1.7218,2846.2662,2510000,5648,9638
7,0.473500,1.519947,0.598866,"[7, 14, 19, 21, 36, 37, 39, 40, 44, 46]",2,"[21, 46]",1.7066,3380.4477,2510000,5696,9227
8,0.396100,1.801369,0.565614,"[2, 4, 7, 21, 29, 34, 35, 36, 37, 49]",3,"[4, 21, 35]",1.5112,3745.3214,2510000,5816,9443
9,0.519800,1.639294,0.484477,"[1, 6, 10, 13, 17, 28, 30, 37, 40, 42]",0,[],1.1710,4077.8552,2510000,5864,9227
10,0.503200,1.476676,0.520049,"[9, 11, 12, 15, 24, 30, 35, 41, 43, 47]",1,[35],1.7050,2628.3936,2510000,5912,9422
11,0.469000,1.602587,0.474222,"[4, 10, 18, 25, 29, 30, 34, 35, 37, 41]",2,"[4, 35]",1.7564,3061.5976,2510000,5936,9155
12,0.485200,1.609983,0.523778,"[3, 6, 12, 14, 24, 36, 40, 45, 46, 48]",1,[46],1.5433,3496.6937,2510000,5936,9083
13,0.440400,1.649976,0.487161,"[4, 7, 8, 10, 13, 22, 36, 41, 44, 49]",3,"[4, 8, 22]",2.2048,2882.6231,2510000,5960,9366
14,0.548300,1.399079,0.460738,"[0, 3, 4, 6, 7, 11, 24, 28, 34, 37]",1,[4],2.0647,3105.1359,2510000,5960,9083
15,0.504900,1.592374,0.413534,"[7, 16, 18, 23, 26, 33, 36, 40, 45, 47]",1,[26],5.4045,3500.6702,2510000,5960,9083
16,0.453500,1.624869,0.488475,"[1, 6, 12, 14, 20, 22, 26, 32, 41, 47]",3,"[22, 26, 32]",1.9568,3375.0564,2510000,5960,9083
17,0.532900,1.587378,0.325465,"[0, 7, 8, 24, 28, 36, 39, 40, 41, 44]",1,[8],1.2623,3214.8075,2510000,5984,9155
18,0.414100,1.750099,0.470854,"[4, 6, 12, 21, 26, 33, 36, 39, 43, 44]",3,"[4, 21, 26]",2.8960,3460.2704,2510000,5984,9278
