round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.172000,3.052622,1.408736,"[3, 7, 8, 9, 13, 21, 31, 32, 34, 37]",2,"[3, 31]",0.6316,2351.8688,2510000,4856,12339
2,0.188400,3.019101,1.488543,"[3, 6, 7, 8, 15, 26, 31, 34, 37, 43]",5,"[3, 6, 15, 31, 43]",0.8497,2753.2316,2510000,5096,10206
3,0.215300,4.053482,1.297215,"[7, 8, 10, 11, 12, 15, 22, 28, 36, 47]",3,"[15, 28, 36]",5.1502,3276.8571,2510000,5192,9371
4,0.131300,2.581024,1.404631,"[0, 10, 15, 17, 18, 25, 30, 35, 44, 47]",5,"[0, 15, 17, 25, 44]",1.4464,4633.2861,2510000,5360,9782
5,0.192300,3.824836,1.235786,"[1, 2, 7, 11, 16, 28, 31, 34, 45, 49]",5,"[16, 28, 31, 45, 49]",3.0118,4415.1342,2510000,5528,9587
6,0.254900,2.559326,1.315321,"[7, 15, 16, 18, 23, 24, 32, 33, 36, 45]",5,"[15, 16, 24, 36, 45]",1.4173,3342.0506,2510000,5648,9638
7,0.120100,2.936011,1.328090,"[9, 15, 20, 22, 36, 37, 39, 40, 44, 46]",4,"[15, 20, 36, 44]",1.7093,3000.4950,2510000,5720,9299
8,0.118500,3.287288,1.386408,"[3, 4, 7, 20, 22, 29, 34, 36, 37, 49]",5,"[3, 20, 29, 36, 49]",1.3559,3610.7143,2510000,5816,9327
9,0.147400,2.704615,1.373633,"[1, 6, 11, 13, 16, 28, 30, 37, 40, 42]",4,"[6, 16, 28, 42]",1.5944,4043.5738,2510000,5864,9227
10,0.172200,3.561847,1.264437,"[9, 12, 13, 16, 25, 30, 34, 41, 42, 47]",4,"[16, 25, 41, 42]",1.3786,3128.6711,2510000,5888,9350
11,0.303800,2.847982,1.247991,"[1, 4, 10, 17, 25, 28, 30, 34, 37, 41]",4,"[17, 25, 28, 41]",3.2256,3488.1966,2510000,5912,9350
12,0.276600,2.764918,1.226152,"[3, 6, 12, 14, 23, 35, 40, 45, 46, 48]",3,"[3, 6, 45]",3.5322,3600.6260,2510000,5912,9083
13,0.228100,3.219005,1.103941,"[3, 7, 8, 10, 13, 21, 37, 41, 44, 49]",4,"[3, 41, 44, 49]",1.1635,2297.6746,2510000,5960,9438
14,0.151800,2.753055,1.327110,"[0, 3, 4, 6, 7, 11, 24, 28, 34, 37]",5,"[0, 3, 6, 24, 28]",0.6240,1965.4954,2510000,5960,9083
15,0.250700,3.068901,1.123384,"[7, 15, 18, 23, 26, 32, 37, 41, 45, 47]",3,"[15, 41, 45]",0.4370,2127.5976,2510000,5960,9083
16,0.307300,2.758995,1.375257,"[1, 6, 12, 14, 20, 21, 26, 31, 41, 47]",4,"[6, 20, 31, 41]",0.6209,2346.3251,2510000,5960,9083
17,0.170700,2.568065,1.250308,"[0, 1, 7, 9, 26, 28, 37, 40, 41, 45]",4,"[0, 28, 41, 45]",0.9518,2284.3141,2510000,5960,9278
18,0.336100,2.668702,1.151973,"[4, 6, 13, 21, 26, 33, 37, 40, 44, 45]",3,"[6, 44, 45]",0.4788,2801.2498,2510000,5960,9278
19,0.273900,2.934337,1.120353,"[1, 7, 14, 15, 20, 22, 24, 26, 38, 40]",3,"[15, 20, 24]",0.6695,2656.1449,2510000,5960,9467
20,0.280900,3.205637,1.125770,"[5, 6, 7, 11, 13, 24, 32, 41, 43, 47]",4,"[6, 24, 41, 43]",0.4568,2491.6156,2510000,5984,9155
21,0.126200,3.151811,1.383707,"[3, 6, 15, 20, 26, 33, 36, 43, 47, 48]",6,"[3, 6, 15, 20, 36, 43]",0.8528,2131.4945,2510000,6008,9734
22,0.285700,2.892503,1.298438,"[9, 14, 24, 26, 29, 31, 38, 44, 45, 48]",5,"[24, 29, 31, 44, 45]",0.5919,3036.9370,2510000,6008,9294
