round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.096200,8.528523,1.588150,"[6, 8, 9, 14, 21, 26, 28, 29, 42, 46]",4,"[6, 28, 29, 42]",0.0737,3264.7866,2510000,344,1456
2,0.109500,3.798802,1.630628,"[0, 2, 14, 25, 26, 29, 33, 35, 36, 48]",4,"[0, 25, 29, 36]",0.1000,2800.2207,2510000,344,1456
3,0.174700,2.286867,1.635777,"[2, 7, 8, 9, 10, 30, 31, 37, 38, 41]",2,"[31, 41]",0.0848,2565.7393,2510000,344,1456
4,0.124600,14.956452,1.390835,"[13, 14, 15, 17, 19, 37, 41, 42, 44, 49]",6,"[15, 17, 41, 42, 44, 49]",0.0685,3356.7082,2510000,344,1456
5,0.110200,4.109997,2.204937,"[2, 4, 7, 26, 27, 28, 29, 43, 45, 46]",5,"[27, 28, 29, 43, 45]",0.0830,2967.8646,2510000,344,1456
6,0.100800,2.425147,2.003926,"[6, 13, 20, 22, 28, 32, 33, 38, 44, 45]",5,"[6, 20, 28, 44, 45]",0.2933,3044.6904,2510000,344,1456
7,0.099800,2.322784,1.922868,"[5, 9, 10, 13, 15, 19, 28, 36, 39, 46]",3,"[15, 28, 36]",0.0821,3270.6298,2510000,344,1456
8,0.099400,2.375505,1.989239,"[1, 2, 4, 8, 15, 19, 33, 35, 36, 45]",3,"[15, 36, 45]",0.0636,2137.8525,2510000,344,1456
9,0.100000,2.328722,1.951516,"[1, 4, 6, 7, 10, 14, 26, 37, 42, 48]",2,"[6, 42]",0.0685,3181.6509,2510000,344,1456
10,0.101100,2.932372,1.987103,"[3, 6, 10, 17, 25, 27, 34, 36, 38, 44]",7,"[3, 6, 17, 25, 27, 36, 44]",0.0952,3049.6782,2510000,344,1456
11,0.099700,2.683931,1.970023,"[11, 14, 17, 24, 25, 27, 31, 36, 42, 44]",8,"[17, 24, 25, 27, 31, 36, 42, 44]",0.0807,3200.5176,2510000,344,1456
12,0.100000,2.342660,2.010368,"[2, 6, 11, 19, 27, 33, 34, 37, 38, 46]",2,"[6, 27]",0.2692,3116.6686,2510000,344,1456
13,0.100000,2.362685,1.891881,"[4, 7, 8, 10, 14, 31, 34, 44, 46, 47]",2,"[31, 44]",0.1811,2979.2987,2510000,344,1456
14,0.100000,2.392608,2.026049,"[0, 4, 8, 12, 14, 23, 25, 33, 38, 41]",3,"[0, 25, 41]",0.0654,2598.7332,2510000,344,1456
15,0.100000,2.327668,2.040908,"[5, 8, 14, 16, 20, 21, 38, 40, 44, 48]",3,"[16, 20, 44]",0.2527,3274.8013,2510000,344,1456
16,0.100000,2.351310,1.814652,"[7, 11, 14, 17, 19, 20, 23, 24, 25, 47]",4,"[17, 20, 24, 25]",0.0670,4072.1477,2510000,344,1456
17,0.099900,2.330896,1.873112,"[6, 17, 24, 26, 32, 34, 35, 37, 39, 44]",4,"[6, 17, 24, 44]",0.0666,3706.5143,2510000,344,1456
18,0.098700,2.613516,1.918337,"[0, 1, 5, 6, 13, 18, 22, 29, 40, 44]",4,"[0, 6, 29, 44]",0.0658,3572.5022,2510000,344,1456
19,0.100000,2.334885,1.943473,"[1, 6, 13, 20, 24, 25, 26, 32, 33, 47]",4,"[6, 20, 24, 25]",0.0711,3131.2049,2510000,344,1456
20,0.100000,2.319165,1.972184,"[9, 12, 23, 27, 30, 37, 40, 42, 46, 48]",2,"[27, 42]",0.0740,3143.6504,2510000,344,1456
21,0.100000,2.338997,1.947793,"[14, 17, 18, 19, 23, 28, 30, 32, 34, 48]",2,"[17, 28]",0.0719,3855.9109,2510000,344,1456
22,0.100000,2.585412,1.945671,"[17, 20, 21, 24, 29, 30, 32, 36, 37, 44]",6,"[17, 20, 24, 29, 36, 44]",0.1891,3615.7578,2510000,344,1456
23,0.100000,2.332677,2.050125,"[1, 8, 19, 21, 22, 33, 35, 37, 40, 44]",1,[44],0.0712,2256.9329,2510000,344,1456
24,0.100000,2.340153,1.998575,"[8, 22, 30, 31, 33, 35, 38, 40, 45, 49]",3,"[31, 45, 49]",0.1387,2247.7618,2510000,344,1456
