round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.145900,2.301301,1.414114,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[38, 46]",0.1409,2357.3185,2510000,2848,1872
2,0.270200,2.159011,1.234897,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",2,"[8, 35]",0.0101,2328.4697,2510000,2848,288
3,0.398800,1.616117,1.093066,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",1,[32],0.0083,2833.8695,2510000,2848,288
4,0.241000,4.793731,0.839544,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",3,"[4, 22, 31]",0.0171,1934.6110,2510000,2848,288
5,0.219400,2.183521,1.223215,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",2,"[21, 26]",0.0090,2778.0476,2510000,2848,288
6,0.287100,2.213879,1.038357,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[38, 46]",0.0082,2706.2027,2510000,2848,288
7,0.316800,1.931053,1.091991,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",2,"[8, 35]",0.0155,2834.3437,2510000,2848,288
8,0.383300,1.689652,1.080010,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",1,[32],0.0085,2798.0108,2510000,2848,288
9,0.285100,3.134342,0.910752,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",3,"[4, 22, 31]",0.0076,1928.2073,2510000,2848,288
10,0.329700,1.976910,1.149537,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",2,"[21, 26]",0.0074,3267.6701,2510000,2848,288
11,0.343900,1.946490,0.990370,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[38, 46]",0.0083,2929.0582,2510000,2848,288
12,0.316700,2.027593,1.082026,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",2,"[8, 35]",0.0171,3306.3986,2510000,2848,288
13,0.393300,1.683511,1.099379,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",1,[32],0.0063,2552.6550,2510000,2848,288
