round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.216300,3.096799,1.414114,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[38, 46]",0.0665,2161.7992,2510000,2848,1872
2,0.132200,2.626381,1.409495,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",2,"[8, 35]",0.0066,2226.1311,2510000,2848,288
3,0.255200,2.608760,1.494235,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",1,[32],0.0087,2710.9569,2510000,2848,288
4,0.313200,2.713530,1.302533,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",3,"[4, 22, 31]",0.0105,2089.9127,2510000,2848,288
5,0.247700,2.898927,1.120441,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",2,"[21, 26]",0.0113,2415.2540,2510000,2848,288
6,0.239800,3.239911,1.023765,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[38, 46]",0.0107,2370.3022,2510000,2848,288
7,0.210800,2.399351,1.243492,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",2,"[8, 35]",0.0223,3265.3683,2510000,2848,288
8,0.334900,2.213906,1.250297,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",1,[32],0.0108,2811.5326,2510000,2848,288
9,0.264900,3.124914,1.032766,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",3,"[4, 22, 31]",0.0066,1921.1798,2510000,2848,288
10,0.294100,2.629519,1.045459,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",2,"[21, 26]",0.0108,2414.6116,2510000,2848,288
11,0.308300,3.001873,0.932402,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[38, 46]",0.0077,2036.1252,2510000,2848,288
12,0.325400,2.284533,1.000601,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",2,"[8, 35]",0.0134,2318.5602,2510000,2848,288
13,0.391300,2.675703,0.937347,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",1,[32],0.0160,2418.2938,2510000,2848,288
14,0.213200,3.559428,0.893102,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",3,"[4, 22, 31]",0.0151,1740.6936,2510000,2848,288
15,0.237700,2.812460,1.079670,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",2,"[21, 26]",0.0077,2844.7619,2510000,2848,288
16,0.320500,3.286959,0.967385,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[38, 46]",0.0109,2378.1794,2510000,2848,288
17,0.350200,2.400531,1.023880,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",2,"[8, 35]",0.0109,2445.7850,2510000,2848,288
18,0.400400,3.008278,0.913855,"[6, 12, 14, 17, 27, 32, 36, 37, 45, 49]",1,[32],0.0164,2214.5461,2510000,2848,288
19,0.244700,4.019464,0.936266,"[4, 5, 10, 22, 24, 25, 31, 40, 41, 44]",3,"[4, 22, 31]",0.0082,1507.0360,2510000,2848,288
20,0.239500,2.917904,1.104261,"[7, 11, 15, 18, 21, 26, 29, 30, 33, 34]",2,"[21, 26]",0.0077,2686.0645,2510000,2848,288
21,0.313000,3.438684,1.030961,"[1, 3, 19, 20, 38, 39, 42, 43, 46, 47]",2,"[38, 46]",0.0096,2576.6533,2510000,2848,288
22,0.341700,3.044164,1.025848,"[0, 2, 8, 9, 13, 16, 23, 28, 35, 48]",2,"[8, 35]",0.0100,2583.6212,2510000,2848,288
