round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.144800,2.269482,1.588150,"[6, 8, 9, 14, 21, 26, 28, 29, 42, 46]",4,"[6, 28, 29, 42]",0.0826,2305.9857,2510000,344,1456
2,0.280200,2.175671,1.380979,"[0, 2, 14, 25, 26, 29, 33, 35, 36, 48]",4,"[0, 25, 29, 36]",0.0893,2651.1036,2510000,344,1456
3,0.309100,2.008393,1.271047,"[2, 7, 8, 9, 10, 30, 31, 37, 38, 41]",2,"[31, 41]",0.0568,2487.6077,2510000,344,1456
4,0.353300,1.839021,1.068136,"[13, 14, 15, 17, 19, 37, 41, 42, 44, 49]",6,"[15, 17, 41, 42, 44, 49]",0.0863,3083.5937,2510000,344,1456
5,0.367700,1.728220,1.020416,"[2, 4, 7, 26, 27, 28, 29, 43, 45, 46]",5,"[27, 28, 29, 43, 45]",0.0877,2783.0926,2510000,344,1456
6,0.399300,1.616790,0.967669,"[6, 13, 20, 22, 28, 32, 33, 38, 44, 45]",5,"[6, 20, 28, 44, 45]",0.0901,2334.7013,2510000,344,1456
7,0.450600,1.534522,0.940627,"[5, 9, 10, 13, 15, 19, 28, 36, 39, 46]",3,"[15, 28, 36]",0.0945,2648.5990,2510000,344,1456
8,0.434800,1.523060,0.800366,"[1, 2, 4, 8, 15, 19, 33, 35, 36, 45]",3,"[15, 36, 45]",0.1157,1643.8447,2510000,344,1456
9,0.467800,1.459599,0.751655,"[1, 4, 6, 7, 10, 14, 26, 37, 42, 48]",2,"[6, 42]",0.0818,2748.3460,2510000,344,1456
10,0.487800,1.412197,0.812644,"[3, 6, 10, 17, 25, 27, 34, 36, 38, 44]",7,"[3, 6, 17, 25, 27, 36, 44]",0.2050,2555.0619,2510000,344,1456
11,0.473200,1.453874,0.696689,"[11, 14, 17, 24, 25, 27, 31, 36, 42, 44]",8,"[17, 24, 25, 27, 31, 36, 42, 44]",0.0873,2610.7003,2510000,344,1456
12,0.468100,1.472032,0.724063,"[2, 6, 11, 19, 27, 33, 34, 37, 38, 46]",2,"[6, 27]",0.0549,2853.8209,2510000,344,1456
13,0.489300,1.432027,0.614080,"[4, 7, 8, 10, 14, 31, 34, 44, 46, 47]",2,"[31, 44]",0.1040,2574.2890,2510000,344,1456
14,0.515800,1.390321,0.656086,"[0, 4, 8, 12, 14, 23, 25, 33, 38, 41]",3,"[0, 25, 41]",0.0689,1994.7137,2510000,344,1456
15,0.523300,1.394229,0.585749,"[5, 8, 14, 16, 20, 21, 38, 40, 44, 48]",3,"[16, 20, 44]",0.1873,2822.9362,2510000,344,1456
16,0.509400,1.458508,0.509006,"[7, 11, 14, 17, 19, 20, 23, 24, 25, 47]",4,"[17, 20, 24, 25]",0.0887,3307.0209,2510000,344,1456
17,0.550100,1.333319,0.519760,"[6, 17, 24, 26, 32, 34, 35, 37, 39, 44]",4,"[6, 17, 24, 44]",0.0835,2935.1627,2510000,344,1456
18,0.550200,1.400773,0.487405,"[0, 1, 5, 6, 13, 18, 22, 29, 40, 44]",4,"[0, 6, 29, 44]",0.0645,2760.0071,2510000,344,1456
19,0.541700,1.552349,0.462247,"[1, 6, 13, 20, 24, 25, 26, 32, 33, 47]",4,"[6, 20, 24, 25]",0.1239,2623.7735,2510000,344,1456
20,0.565000,1.402859,0.503576,"[9, 12, 23, 27, 30, 37, 40, 42, 46, 48]",2,"[27, 42]",0.1589,2717.7439,2510000,344,1456
21,0.541600,1.481210,0.461710,"[14, 17, 18, 19, 23, 28, 30, 32, 34, 48]",2,"[17, 28]",0.0715,3310.6951,2510000,344,1456
22,0.516500,1.864478,0.439686,"[17, 20, 21, 24, 29, 30, 32, 36, 37, 44]",6,"[17, 20, 24, 29, 36, 44]",0.0682,3555.8049,2510000,344,1456
23,0.511100,1.761029,0.342161,"[1, 8, 19, 21, 22, 33, 35, 37, 40, 44]",1,[44],0.2419,2571.5437,2510000,344,1456
24,0.528800,1.593512,0.387167,"[8, 22, 30, 31, 33, 35, 38, 40, 45, 49]",3,"[31, 45, 49]",0.0541,2036.7883,2510000,344,1456
25,0.428400,2.509409,0.467988,"[0, 13, 15, 16, 29, 30, 32, 36, 42, 49]",7,"[0, 15, 16, 29, 36, 42, 49]",0.0839,3033.8125,2510000,344,1456
26,0.515300,1.693101,0.414774,"[12, 13, 21, 22, 28, 32, 40, 44, 46, 48]",2,"[28, 44]",0.0727,3444.2605,2510000,344,1456
27,0.567300,1.469708,0.364170,"[1, 6, 7, 20, 26, 29, 38, 39, 40, 49]",4,"[6, 20, 29, 49]",0.0683,3495.1602,2510000,344,1456
28,0.519600,1.897970,0.400749,"[3, 6, 9, 10, 12, 15, 19, 22, 40, 41]",4,"[3, 6, 15, 41]",0.0680,2465.7065,2510000,344,1456
29,0.539800,1.616531,0.418157,"[3, 7, 13, 16, 20, 23, 32, 34, 35, 45]",4,"[3, 16, 20, 45]",0.0907,3198.1187,2510000,344,1456
30,0.559800,1.551627,0.365776,"[4, 5, 10, 14, 15, 19, 30, 36, 37, 39]",2,"[15, 36]",0.0676,2651.1734,2510000,344,1456
31,0.538800,1.773169,0.377499,"[1, 5, 10, 12, 25, 28, 33, 35, 42, 45]",4,"[25, 28, 42, 45]",0.0990,2944.9305,2510000,344,1456
32,0.491800,2.097645,0.390907,"[2, 6, 13, 22, 23, 29, 34, 40, 44, 45]",4,"[6, 29, 44, 45]",0.1373,3653.2508,2510000,344,1456
33,0.568500,1.550506,0.361818,"[2, 3, 5, 9, 12, 14, 26, 31, 33, 42]",3,"[3, 31, 42]",0.0715,2795.4836,2510000,344,1456
34,0.507900,2.039630,0.267425,"[10, 13, 16, 17, 19, 21, 25, 32, 39, 48]",3,"[16, 17, 25]",0.0570,2608.2900,2510000,344,1456
35,0.482200,1.975820,0.426869,"[4, 10, 15, 16, 17, 26, 35, 36, 38, 44]",5,"[15, 16, 17, 36, 44]",0.0873,2696.0576,2510000,344,1456
36,0.414400,2.644386,0.416820,"[0, 8, 14, 15, 16, 32, 36, 37, 43, 45]",6,"[0, 15, 16, 36, 43, 45]",0.0588,1987.6751,2510000,344,1456
37,0.554600,1.687560,0.307662,"[1, 5, 22, 24, 26, 33, 35, 37, 39, 41]",2,"[24, 41]",0.1530,2202.4926,2510000,344,1456
38,0.493900,1.878606,0.312389,"[1, 2, 4, 6, 16, 19, 23, 24, 35, 47]",3,"[6, 16, 24]",0.1101,2144.3203,2510000,344,1456
39,0.550800,1.742934,0.323126,"[4, 8, 12, 14, 15, 23, 28, 33, 43, 45]",4,"[15, 28, 43, 45]",0.0695,2045.6802,2510000,344,1456
40,0.478300,2.485813,0.267612,"[6, 8, 15, 20, 33, 35, 37, 39, 40, 47]",3,"[6, 15, 20]",0.0702,3014.5707,2510000,344,1456
41,0.564200,1.528838,0.427717,"[6, 9, 18, 26, 30, 36, 37, 40, 48, 49]",3,"[6, 36, 49]",0.0850,2478.5353,2510000,344,1456
42,0.482400,2.236374,0.365009,"[1, 5, 6, 7, 23, 27, 29, 36, 44, 49]",6,"[6, 27, 29, 36, 44, 49]",0.0543,2518.6052,2510000,344,1456
43,0.534700,1.797780,0.409923,"[0, 5, 6, 19, 23, 26, 34, 45, 46, 49]",4,"[0, 6, 45, 49]",0.0687,2223.8243,2510000,344,1456
44,0.502100,2.051122,0.324790,"[2, 6, 16, 22, 27, 29, 30, 33, 39, 48]",4,"[6, 16, 27, 29]",0.0591,2401.5099,2510000,344,1456
45,0.501200,1.943704,0.301747,"[6, 13, 17, 19, 29, 31, 32, 37, 42, 47]",5,"[6, 17, 29, 31, 42]",0.0675,2613.8228,2510000,344,1456
46,0.541500,1.844729,0.275548,"[3, 4, 7, 10, 11, 18, 22, 23, 39, 45]",2,"[3, 45]",0.0542,2544.8656,2510000,344,1456
47,0.523600,1.817239,0.255963,"[4, 5, 7, 8, 29, 30, 32, 39, 45, 46]",2,"[29, 45]",0.0513,2553.1993,2510000,344,1456
48,0.503500,2.469168,0.340585,"[16, 22, 24, 25, 29, 38, 42, 44, 45, 47]",7,"[16, 24, 25, 29, 42, 44, 45]",0.0829,2955.1554,2510000,344,1456
49,0.508400,1.846088,0.346389,"[4, 5, 6, 8, 20, 31, 35, 38, 43, 47]",4,"[6, 20, 31, 43]",0.1003,1883.1104,2510000,344,1456
50,0.524400,2.156115,0.200088,"[8, 9, 10, 22, 32, 33, 35, 37, 39, 45]",1,[45],0.0750,2151.8989,2510000,344,1456
51,0.521900,2.093497,0.310999,"[5, 9, 22, 25, 28, 29, 32, 36, 39, 46]",4,"[25, 28, 29, 36]",0.0679,3095.2872,2510000,344,1456
52,0.501400,2.204145,0.266824,"[1, 2, 5, 20, 23, 24, 30, 34, 35, 39]",2,"[20, 24]",0.0615,3184.0355,2510000,344,1456
53,0.536000,1.918176,0.302098,"[4, 13, 18, 28, 32, 33, 41, 44, 46, 48]",3,"[28, 41, 44]",0.0764,3555.3701,2510000,344,1456
54,0.544200,1.903002,0.350492,"[3, 11, 21, 28, 31, 32, 38, 40, 41, 49]",5,"[3, 28, 31, 41, 49]",0.0672,3534.6770,2510000,344,1456
