round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.238300,2.124850,1.506881,"[4, 8, 9, 13, 17, 22, 26, 27, 29, 36]",0,[],0.2834,3213.0941,2510000,8136,10616
2,0.323700,1.794906,1.152515,"[2, 3, 7, 9, 21, 22, 37, 40, 43, 44]",0,[],1.5092,2364.6963,2510000,8136,7653
3,0.366200,1.766207,1.003968,"[2, 10, 14, 23, 29, 33, 37, 38, 40, 46]",1,[23],0.9003,2395.9442,2510000,8136,7200
4,0.404800,1.636000,0.902523,"[9, 10, 13, 24, 25, 26, 30, 34, 44, 45]",1,[25],1.3090,3969.5101,2510000,8136,7104
5,0.418800,1.698161,0.738349,"[2, 7, 9, 11, 21, 23, 30, 40, 48, 49]",1,[23],0.6575,3629.1951,2510000,8136,7056
6,0.495200,1.582313,0.705709,"[10, 15, 16, 19, 21, 22, 27, 34, 37, 38]",0,[],0.4911,3419.5505,2510000,8136,8160
7,0.453700,1.780338,0.539021,"[2, 18, 21, 24, 26, 27, 30, 31, 38, 42]",1,[42],1.3056,2722.7089,2510000,8136,6960
8,0.526400,1.496482,0.584055,"[10, 15, 17, 23, 26, 27, 29, 35, 37, 44]",2,"[23, 35]",0.7187,3063.4985,2510000,8136,6960
9,0.470800,1.758187,0.447161,"[3, 13, 15, 21, 24, 26, 27, 32, 37, 44]",0,[],2.3813,2792.2832,2510000,8136,6864
10,0.461400,2.040565,0.447840,"[5, 13, 22, 27, 29, 35, 37, 38, 40, 42]",2,"[35, 42]",1.8139,2497.1183,2510000,8136,6864
11,0.522500,1.797263,0.469676,"[7, 9, 10, 15, 24, 27, 28, 29, 35, 43]",1,[35],2.5782,2475.4231,2510000,8136,6864
12,0.506200,1.963274,0.463003,"[6, 9, 21, 26, 27, 30, 35, 37, 38, 40]",1,[35],0.6223,2447.2367,2510000,8136,6864
13,0.494100,2.071416,0.353439,"[9, 13, 15, 21, 24, 27, 29, 30, 35, 38]",1,[35],1.5129,2591.6392,2510000,8136,6864
14,0.465500,2.361667,0.422650,"[3, 9, 13, 27, 35, 37, 40, 43, 44, 47]",1,[35],0.8600,2923.7947,2510000,8136,6816
15,0.440700,2.804456,0.398219,"[3, 9, 15, 16, 29, 40, 42, 43, 44, 47]",1,[42],2.3117,3465.1048,2510000,8136,6864
16,0.481100,2.004676,0.440016,"[11, 22, 23, 27, 30, 39, 41, 44, 47, 48]",2,"[23, 39]",1.1267,2831.0964,2510000,8136,6816
17,0.497100,2.200521,0.401839,"[0, 9, 13, 14, 15, 26, 29, 30, 35, 47]",1,[35],1.9970,3179.9035,2510000,8136,6912
18,0.509700,2.163986,0.331437,"[9, 11, 13, 14, 22, 30, 35, 39, 40, 44]",2,"[35, 39]",2.5973,3405.8578,2510000,8136,6864
19,0.514000,2.047267,0.318622,"[1, 6, 9, 13, 15, 19, 29, 31, 40, 47]",0,[],0.9266,2420.5286,2510000,8136,6816
20,0.519600,2.326911,0.262297,"[9, 13, 15, 22, 24, 26, 30, 31, 40, 42]",1,[42],0.8684,4366.3457,2510000,8136,6864
21,0.511100,2.183979,0.333188,"[2, 7, 9, 15, 20, 27, 30, 31, 42, 44]",1,[42],1.2881,4224.7458,2510000,8136,6816
22,0.526700,2.064857,0.271965,"[9, 15, 22, 24, 26, 29, 30, 31, 42, 44]",1,[42],0.9602,4269.4769,2510000,8136,6864
23,0.518500,2.163143,0.250614,"[14, 22, 24, 29, 30, 31, 39, 42, 44, 47]",2,"[39, 42]",0.4587,4198.6748,2510000,8136,6816
24,0.532200,2.134162,0.196850,"[9, 15, 20, 22, 29, 30, 31, 39, 40, 44]",1,[39],1.5413,4897.1329,2510000,8136,6816
25,0.534500,2.184264,0.272739,"[9, 10, 12, 19, 24, 27, 29, 31, 37, 39]",1,[39],1.3647,3524.0328,2510000,8136,6816
26,0.524600,2.089986,0.208192,"[15, 26, 29, 30, 31, 38, 39, 40, 44, 47]",1,[39],2.0346,3793.0983,2510000,8136,6864
27,0.530400,2.188866,0.147906,"[10, 15, 22, 24, 29, 30, 31, 39, 44, 47]",1,[39],1.2702,3083.3383,2510000,8136,6816
28,0.538900,2.013160,0.231740,"[15, 23, 24, 27, 29, 30, 31, 44, 47, 48]",1,[23],3.1527,2898.5488,2510000,8136,6816
29,0.537800,2.211528,0.149323,"[15, 19, 22, 24, 30, 31, 38, 40, 44, 47]",0,[],1.8433,3007.0967,2510000,8136,6816
30,0.544700,2.149642,0.124856,"[13, 15, 19, 22, 24, 27, 29, 30, 31, 44]",0,[],3.5592,3415.6612,2510000,8136,6816
31,0.529200,2.233016,0.117242,"[13, 15, 19, 24, 27, 29, 30, 31, 44, 47]",0,[],0.9472,4344.9674,2510000,8136,6816
32,0.530400,2.296049,0.131378,"[13, 14, 15, 22, 24, 29, 30, 40, 44, 47]",0,[],1.5141,4521.4837,2510000,8136,6816
33,0.516100,2.290503,0.238634,"[0, 8, 13, 15, 19, 29, 30, 38, 40, 47]",0,[],4.3578,2991.9284,2510000,8136,6816
34,0.533000,2.258130,0.129719,"[19, 24, 29, 30, 31, 39, 40, 43, 44, 47]",1,[39],2.2764,3725.6069,2510000,8136,6816
35,0.522900,2.439499,0.196238,"[0, 13, 15, 22, 24, 31, 38, 40, 44, 47]",0,[],0.8290,2281.7262,2510000,8136,6816
36,0.521200,2.281834,0.234592,"[1, 13, 15, 19, 22, 24, 32, 35, 44, 47]",1,[35],0.7457,2660.2159,2510000,8136,6816
37,0.530400,2.310671,0.122054,"[13, 19, 22, 24, 27, 29, 31, 32, 44, 47]",0,[],0.6240,3092.6301,2510000,8136,6816
38,0.534600,2.432632,0.059419,"[13, 15, 19, 22, 24, 29, 30, 31, 44, 47]",0,[],0.6858,3387.6325,2510000,8136,6816
39,0.531200,2.501593,0.167531,"[19, 22, 24, 27, 29, 31, 37, 41, 44, 47]",0,[],0.6398,3407.5601,2510000,8136,6816
40,0.530400,2.455001,0.139651,"[13, 19, 24, 29, 30, 31, 32, 38, 44, 47]",0,[],0.8131,3855.4079,2510000,8136,6816
41,0.534500,2.589667,0.103386,"[13, 15, 19, 21, 22, 24, 29, 30, 31, 47]",0,[],0.5626,4416.9920,2510000,8136,6816
42,0.531000,2.544167,0.125500,"[13, 19, 22, 24, 29, 30, 39, 40, 43, 47]",1,[39],0.6998,4819.3085,2510000,8136,6816
43,0.528300,2.501191,0.117606,"[13, 19, 24, 27, 29, 30, 31, 32, 44, 47]",0,[],1.3040,3423.5116,2510000,8136,6816
44,0.500900,3.647858,0.250385,"[19, 24, 25, 29, 33, 39, 40, 44, 47, 49]",2,"[25, 39]",3.2222,2781.2599,2510000,8136,6816
45,0.522000,2.804512,0.220535,"[3, 10, 13, 15, 19, 24, 29, 31, 40, 47]",0,[],0.5533,3209.7701,2510000,8136,6816
46,0.525700,2.765692,0.141268,"[2, 13, 14, 15, 19, 22, 24, 29, 40, 47]",0,[],0.8538,2732.8287,2510000,8136,6816
47,0.525700,2.935381,0.123780,"[15, 19, 22, 24, 29, 31, 33, 40, 44, 47]",0,[],2.5313,2655.4320,2510000,8136,6816
48,0.525000,2.877654,0.100546,"[9, 19, 22, 24, 27, 29, 31, 40, 44, 47]",0,[],3.9112,3450.4801,2510000,8136,6816
49,0.533100,2.868813,0.079519,"[13, 14, 15, 19, 24, 29, 31, 40, 44, 47]",0,[],0.7775,3409.6428,2510000,8136,6816
50,0.533600,2.911209,0.093327,"[10, 15, 19, 24, 29, 31, 39, 40, 44, 47]",1,[39],0.9642,4032.3536,2510000,8136,6816
51,0.531000,2.939848,0.106556,"[13, 19, 24, 29, 31, 34, 39, 40, 44, 47]",1,[39],1.4270,2731.7789,2510000,8136,6816
52,0.530500,2.941785,0.139019,"[13, 19, 24, 29, 31, 32, 38, 40, 44, 47]",0,[],0.7053,2837.2152,2510000,8136,6816
53,0.532300,3.067919,0.161205,"[3, 15, 19, 24, 28, 29, 31, 40, 44, 47]",0,[],2.3685,2910.7829,2510000,8136,6816
54,0.529500,3.148815,0.154215,"[6, 19, 22, 24, 29, 31, 32, 40, 44, 47]",0,[],1.7724,2188.9083,2510000,8136,6816
55,0.534200,3.037112,0.089827,"[10, 13, 15, 19, 24, 29, 31, 40, 44, 47]",0,[],0.8155,1934.3809,2510000,8136,6816
