round_num,client_id,is_malicious,was_selected,local_loss,gradient_norm,reputation_score,beta_params
1,13,0,1,1.033733180819488,2.7385809421539307,,"[1, 1]"
1,29,0,1,1.3807369692572231,2.5065314769744873,,"[1, 1]"
1,22,0,1,1.543830353617668,2.1234285831451416,,"[1, 1]"
1,4,0,1,1.4956986023320091,1.8592596054077148,,"[1, 1]"
1,27,0,1,1.7689640197753906,2.471437931060791,,"[1, 1]"
1,17,0,1,1.1766706396551694,3.920743703842163,,"[1, 1]"
1,9,0,1,1.5954913612206776,2.6903481483459473,,"[1, 1]"
1,36,0,1,1.6100288598433785,1.8337854146957397,,"[1, 1]"
1,8,0,1,1.6975820673836601,1.4287803173065186,,"[1, 1]"
1,26,0,1,1.7660704511584657,2.5393025875091553,,"[1, 1]"
2,40,0,1,1.455952547958919,2.9706552028656006,,"[1, 1]"
2,2,0,1,0.9494302744215185,2.239229917526245,,"[1, 1]"
2,3,0,1,1.5883523505181074,2.7633302211761475,,"[1, 1]"
2,21,0,1,1.8026225279359256,2.502476930618286,,"[1, 1]"
2,37,0,1,1.3280073068080804,3.153674602508545,,"[1, 1]"
2,22,0,1,1.336683000922203,2.2900102138519287,,"[2, 1]"
2,9,0,1,1.6549741848309836,2.72904896736145,,"[2, 1]"
2,7,0,1,0.9484012190176516,3.2066402435302734,,"[1, 1]"
2,44,0,1,1.4678034521066226,2.6559228897094727,,"[1, 1]"
2,43,0,1,1.6926846335915957,2.3681392669677734,,"[1, 1]"
3,40,0,1,1.3800073146820069,3.340437412261963,,"[2, 1]"
3,33,0,1,1.631537746299397,3.250077724456787,,"[1, 1]"
3,38,0,1,1.8338105691803825,2.7418887615203857,,"[1, 1]"
3,2,0,1,1.1401161589405753,2.8697221279144287,,"[2, 1]"
3,29,0,1,1.3953015565872193,2.6971917152404785,,"[2, 1]"
3,46,0,1,1.4995732576364562,3.379425525665283,,"[1, 1]"
3,23,1,1,1.6535228078705924,250.76177978515625,,"[1, 1]"
3,10,0,1,1.724120365381241,2.6147279739379883,,"[1, 1]"
3,37,0,1,1.240897207076733,3.04199481010437,,"[2, 1]"
3,14,0,1,1.4354541099432743,3.1850483417510986,,"[1, 1]"
4,26,0,1,1.5642107912988374,2.659719705581665,,"[2, 1]"
4,24,0,1,1.1067908633839,2.6934707164764404,,"[1, 1]"
4,10,0,1,1.70933473944664,2.407317876815796,,"[2, 1]"
4,13,0,1,0.9014662193088997,2.5763235092163086,,"[2, 1]"
4,9,0,1,1.4621748614311219,2.7014997005462646,,"[3, 1]"
4,30,0,1,1.7521894160438987,1.8848931789398193,,"[1, 1]"
4,47,0,1,0.9595939007244612,3.089272975921631,,"[1, 1]"
4,25,1,1,1.0266701119286674,250.39804077148438,,"[1, 1]"
4,35,1,1,1.5040064879826136,249.78269958496094,,"[1, 1]"
4,46,0,1,1.4344539317346754,3.2531330585479736,,"[2, 1]"
5,40,0,1,1.3808246077810016,2.9900338649749756,,"[3, 1]"
5,33,0,1,1.4305628278038718,2.001206636428833,,"[2, 1]"
5,2,0,1,1.0426573065194216,2.2015347480773926,,"[3, 1]"
5,11,0,1,1.2247933837500486,3.1704463958740234,,"[1, 1]"
5,37,0,1,1.3133035155443045,3.346376419067383,,"[3, 1]"
5,7,0,1,0.896519913965342,3.1599032878875732,,"[2, 1]"
5,3,0,1,1.4823506847023964,2.8458104133605957,,"[2, 1]"
5,49,0,1,1.4248947322368621,3.6530709266662598,,"[1, 1]"
5,9,0,1,1.552676020860672,2.5968642234802246,,"[4, 1]"
5,21,0,1,1.6619696532978732,2.20759654045105,,"[2, 1]"
6,19,0,1,1.2947959556299098,2.146535873413086,,"[1, 1]"
6,11,0,1,1.1660965353250503,3.4214086532592773,,"[2, 1]"
6,9,0,1,1.4232812627156575,2.6236677169799805,,"[5, 1]"
6,12,0,1,1.391494916507176,3.116511583328247,,"[1, 1]"
6,2,0,1,0.849552901766517,2.070673942565918,,"[4, 1]"
6,14,0,1,1.2250358014395744,2.8013434410095215,,"[2, 1]"
6,43,0,1,1.4461592653218438,2.4377055168151855,,"[2, 1]"
6,34,0,1,1.384376799762249,3.1923491954803467,,"[1, 1]"
6,24,0,1,1.1072134653727213,2.915766477584839,,"[2, 1]"
6,40,0,1,1.0810991064139774,2.8551623821258545,,"[4, 1]"
7,37,0,1,1.1764682655151073,3.284198045730591,,"[4, 1]"
7,34,0,1,1.1101925897970795,2.774038314819336,,"[2, 1]"
7,13,0,1,0.9169234272910327,2.9174156188964844,,"[3, 1]"
7,48,0,1,1.1201184882762585,3.419360876083374,,"[1, 1]"
7,43,0,1,1.2525523578419404,2.0947277545928955,,"[3, 1]"
7,21,0,1,1.156682910638697,2.2245094776153564,,"[3, 1]"
7,9,0,1,1.3790393416086832,2.914846897125244,,"[6, 1]"
7,39,1,1,0.45908517247360003,250.0868682861328,,"[1, 1]"
7,24,0,1,1.03984951413039,2.9075605869293213,,"[3, 1]"
7,2,0,1,1.0055551444942301,2.8956220149993896,,"[4, 2]"
8,32,0,1,1.0464580051600934,2.563873767852783,,"[1, 1]"
8,29,0,1,0.99511532701295,2.714444160461426,,"[3, 1]"
8,48,0,1,1.1229584485926527,3.697051763534546,,"[2, 1]"
8,38,0,1,1.5083829952610863,2.457879066467285,,"[2, 1]"
8,11,0,1,1.0547220693393187,3.506911277770996,,"[3, 1]"
8,13,0,1,0.7718108238243475,2.7814598083496094,,"[4, 1]"
8,10,0,1,1.2452489191293716,2.7067999839782715,,"[3, 1]"
8,12,0,1,1.4528602497918266,3.1975512504577637,,"[2, 1]"
8,26,0,1,1.3660965774998521,2.8599517345428467,,"[3, 1]"
8,34,0,1,1.1132922142744064,3.0519421100616455,,"[3, 1]"
9,10,0,1,1.2990107309818268,2.543635606765747,,"[4, 1]"
9,31,0,1,1.2114423316258651,3.0051863193511963,,"[1, 1]"
9,29,0,1,1.0628656596973025,2.9792654514312744,,"[4, 1]"
9,33,0,1,1.1966519209471616,2.249389171600342,,"[2, 2]"
9,40,0,1,0.9315511344160352,3.023885726928711,,"[5, 1]"
9,41,0,1,1.1601318939526877,2.819443941116333,,"[1, 1]"
9,32,0,1,0.9901482954621315,2.6473093032836914,,"[2, 1]"
9,14,0,1,1.0655884984767798,3.053948163986206,,"[3, 1]"
9,12,0,1,1.1271528891154698,2.7640154361724854,,"[3, 1]"
9,3,0,1,1.1482807043939829,2.662045955657959,,"[3, 1]"
10,20,0,1,1.2378839887105502,3.5737977027893066,,"[1, 1]"
10,12,0,1,1.2026692054952894,3.0845041275024414,,"[4, 1]"
10,13,0,1,0.8192900951315717,2.9690775871276855,,"[5, 1]"
10,14,0,1,1.0527005065571178,3.060791254043579,,"[4, 1]"
10,17,0,1,1.0166639173732084,4.229796886444092,,"[1, 2]"
10,41,0,1,1.2406803903977077,2.8476340770721436,,"[2, 1]"
10,5,0,1,1.3141638033317797,3.321911334991455,,"[1, 1]"
10,22,0,1,1.1203948789834977,2.8636748790740967,,"[3, 1]"
10,38,0,1,1.1826964729362064,2.302149534225464,,"[3, 1]"
10,49,0,1,1.2014407809133882,4.1402482986450195,,"[2, 1]"
11,10,0,1,1.3313157403469085,2.935150623321533,,"[5, 1]"
11,13,0,1,0.7194880271103324,2.858185291290283,,"[6, 1]"
11,24,0,1,0.8310953759785854,2.943603754043579,,"[4, 1]"
11,14,0,1,1.0129280724308707,3.2116034030914307,,"[5, 1]"
11,26,0,1,1.2207265272285,3.1654016971588135,,"[4, 1]"
11,12,0,1,1.0478270976884025,2.9880268573760986,,"[5, 1]"
11,29,0,1,1.0645168285945366,3.381042957305908,,"[5, 1]"
11,28,0,1,1.2336726124286652,3.873832941055298,,"[1, 1]"
11,9,0,1,1.2294597375392913,3.404956817626953,,"[7, 1]"
11,37,0,1,1.023958438176375,3.2716455459594727,,"[5, 1]"
12,40,0,1,0.9878918090888432,3.571014404296875,,"[6, 1]"
12,22,0,1,1.071168586909771,2.9465973377227783,,"[4, 1]"
12,10,0,1,0.5921533840894699,2.117366313934326,,"[6, 1]"
12,26,0,1,1.2234371896946068,3.1938650608062744,,"[5, 1]"
12,29,0,1,0.8932562527985408,3.128035545349121,,"[6, 1]"
12,31,0,1,1.0241997888455023,3.0798206329345703,,"[2, 1]"
12,14,0,1,1.0082839828549008,3.36721134185791,,"[6, 1]"
12,44,0,1,1.1257788910315587,3.091630220413208,,"[2, 1]"
12,37,0,1,0.9195852559346419,3.231038808822632,,"[6, 1]"
12,6,0,1,1.3711344514042139,3.33109712600708,,"[1, 1]"
13,32,0,1,0.8556074414402246,2.558824300765991,,"[3, 1]"
13,24,0,1,0.8923648203864242,3.34334659576416,,"[5, 1]"
13,12,0,1,1.2046072503498622,3.449892282485962,,"[6, 1]"
13,13,0,1,0.6914769273705599,2.8994665145874023,,"[7, 1]"
13,37,0,1,0.8607864872003212,3.4715077877044678,,"[7, 1]"
13,26,0,1,1.2983471129879807,3.4640116691589355,,"[6, 1]"
13,9,0,1,1.0060569369792938,3.1885883808135986,,"[8, 1]"
13,31,0,1,0.8731995957402082,2.9312713146209717,,"[3, 1]"
13,41,0,1,1.0959914124011993,3.299866199493408,,"[3, 1]"
13,27,0,1,1.174266107082367,3.0560481548309326,,"[2, 1]"
14,22,0,1,0.6597787362337112,2.574152708053589,,"[5, 1]"
14,26,0,1,1.2493744337197505,3.3827803134918213,,"[7, 1]"
14,37,0,1,0.8781558494537305,3.502728223800659,,"[8, 1]"
14,7,0,1,0.6257555091259431,3.104177951812744,,"[3, 1]"
14,46,0,1,1.090459183639004,3.7993741035461426,,"[3, 1]"
14,3,0,1,1.0652035303413867,3.0065464973449707,,"[4, 1]"
14,9,0,1,1.1703557988007864,3.5360610485076904,,"[9, 1]"
14,11,0,1,0.9673030956224962,3.316352605819702,,"[3, 2]"
14,13,0,1,0.7735733206679182,3.272850751876831,,"[8, 1]"
14,14,0,1,0.9867853036432556,3.385200262069702,,"[7, 1]"
15,27,0,1,1.1185409746170043,3.1505322456359863,,"[3, 1]"
15,9,0,1,1.0027805568774542,3.3623251914978027,,"[10, 1]"
15,31,0,1,0.9489606699118247,3.2036421298980713,,"[4, 1]"
15,7,0,1,0.6408421438567492,3.3304977416992188,,"[4, 1]"
15,13,0,1,0.707551677706765,3.2837445735931396,,"[9, 1]"
15,37,0,1,0.828268498640794,3.63785719871521,,"[9, 1]"
15,14,0,1,1.028415134639451,3.5818400382995605,,"[8, 1]"
15,44,0,1,1.0483517600939825,2.909355640411377,,"[3, 1]"
15,41,0,1,1.1456478027502697,3.4147627353668213,,"[4, 1]"
15,3,0,1,1.2320960342884064,3.5318429470062256,,"[4, 2]"
16,29,0,1,0.9773745536804199,3.7104859352111816,,"[7, 1]"
16,5,0,1,1.0276672253102968,3.275932550430298,,"[2, 1]"
16,49,0,1,0.9577409604081402,4.253005504608154,,"[2, 2]"
16,7,0,1,0.5371578084571021,3.131101608276367,,"[5, 1]"
16,9,0,1,1.034574423233668,3.4649431705474854,,"[11, 1]"
16,3,0,1,1.1283390205353498,3.4156086444854736,,"[5, 2]"
16,37,0,1,0.8547263518357888,3.6091694831848145,,"[10, 1]"
16,34,0,1,1.1428530328348279,4.258814811706543,,"[4, 1]"
16,12,0,1,1.101332335812705,3.2149956226348877,,"[7, 1]"
16,13,0,1,0.6392570893938948,2.9280593395233154,,"[10, 1]"
17,37,0,1,0.8663671299433097,3.3600029945373535,,"[11, 1]"
17,24,0,1,0.7431568729154991,3.0926036834716797,,"[6, 1]"
17,16,0,1,1.1668161008507014,3.7772552967071533,,"[1, 1]"
17,7,0,1,0.5791324408078681,3.0200438499450684,,"[6, 1]"
17,26,0,1,1.1170599857966106,3.3617029190063477,,"[8, 1]"
17,42,1,1,0.7231804969906807,250.86065673828125,,"[1, 1]"
17,14,0,1,0.9397703943830548,3.367917537689209,,"[9, 1]"
17,0,0,1,1.1438012070655823,2.7220582962036133,,"[1, 1]"
17,45,0,1,0.881959686269762,3.2272355556488037,,"[1, 1]"
17,31,0,1,0.9581408344782316,3.1805098056793213,,"[5, 1]"
18,7,0,1,0.5967392974970293,3.2125930786132812,,"[7, 1]"
18,5,0,1,1.092734558654554,3.2447891235351562,,"[3, 1]"
18,12,0,1,0.7179110143865858,2.854968309402466,,"[8, 1]"
18,26,0,1,1.0705979833097168,3.3669042587280273,,"[9, 1]"
18,31,0,1,0.839548271550582,3.010795831680298,,"[6, 1]"
18,15,0,1,0.938821074462706,3.2448408603668213,,"[1, 1]"
18,10,0,1,0.7783286334574222,2.6303746700286865,,"[6, 2]"
18,37,0,1,0.7965966465381475,3.4180831909179688,,"[12, 1]"
18,14,0,1,0.8862918358860594,3.2301576137542725,,"[10, 1]"
18,45,0,1,0.8478773618161324,3.6026573181152344,,"[2, 1]"
19,14,0,1,0.9382437698768847,3.579024314880371,,"[11, 1]"
19,1,0,1,0.8197080216728724,2.9460670948028564,,"[1, 1]"
19,31,0,1,0.8341354715136381,3.2036473751068115,,"[7, 1]"
19,5,0,1,1.1026643606749449,3.475261688232422,,"[4, 1]"
19,48,0,1,0.8381086908122326,4.05171537399292,,"[2, 2]"
19,37,0,1,0.8368373869321285,3.4778618812561035,,"[13, 1]"
19,18,0,1,0.7192449732073423,4.2558913230896,,"[1, 1]"
19,7,0,1,0.5888916845832552,3.28208327293396,,"[8, 1]"
19,6,0,1,1.2277737691998483,3.626009941101074,,"[2, 1]"
19,9,0,1,1.0128476671377817,3.608271598815918,,"[12, 1]"
20,9,0,1,0.9264531628290812,3.291200876235962,,"[13, 1]"
20,37,0,1,0.8594573749945714,3.795011520385742,,"[14, 1]"
20,31,0,1,0.23940121001349046,1.8913673162460327,,"[8, 1]"
20,7,0,1,0.6354594226394381,3.8880250453948975,,"[9, 1]"
20,14,0,1,0.8270005321863926,3.17547345161438,,"[12, 1]"
20,15,0,1,0.8900990759172748,3.3144471645355225,,"[2, 1]"
20,5,0,1,1.1163409052473126,3.5196423530578613,,"[5, 1]"
20,41,0,1,0.9610253063837687,3.1198832988739014,,"[5, 1]"
20,47,0,1,0.7359240753085989,3.64553165435791,,"[2, 1]"
20,26,0,1,1.0597446398301558,3.4609930515289307,,"[10, 1]"
21,29,0,1,0.7601070238598462,3.475078582763672,,"[8, 1]"
21,2,0,1,0.6526324887167324,3.219620943069458,,"[5, 2]"
21,15,0,1,0.9777453764792412,3.8619513511657715,,"[3, 1]"
21,27,0,1,1.116551789522171,3.6950135231018066,,"[4, 1]"
21,9,0,1,0.9908915468056997,3.760242462158203,,"[14, 1]"
21,26,0,1,1.0531428064360764,3.799729824066162,,"[11, 1]"
21,3,0,1,1.0302615318447352,3.918869972229004,,"[6, 2]"
21,24,0,1,0.7716901203899672,4.187816619873047,,"[7, 1]"
21,40,0,1,0.7318882702078138,3.5141870975494385,,"[6, 2]"
21,37,0,1,0.8731940565965115,4.196855545043945,,"[15, 1]"
22,6,0,1,1.195400907471776,3.5813822746276855,,"[3, 1]"
22,9,0,1,1.0430194093783696,3.817758083343506,,"[15, 1]"
22,29,0,1,1.0111389824028674,3.917051315307617,,"[9, 1]"
22,13,0,1,0.7096139624351409,3.4443535804748535,,"[10, 2]"
22,14,0,1,1.0225890114451899,3.83540415763855,,"[13, 1]"
22,37,0,1,0.9912667705462529,4.125524520874023,,"[15, 2]"
22,41,0,1,1.0741944430271784,3.540571689605713,,"[6, 1]"
22,15,0,1,1.1097770750522613,3.824650764465332,,"[4, 1]"
22,31,0,1,0.45319613619492605,2.792795181274414,,"[8, 2]"
22,24,0,1,0.7958760531562747,3.9162685871124268,,"[7, 2]"
23,29,0,1,0.7668712411461205,3.502169370651245,,"[10, 1]"
23,12,0,1,1.0212559717042105,3.941051959991455,,"[8, 2]"
23,7,0,1,0.6634046636065658,4.351165294647217,,"[9, 2]"
23,3,0,1,1.2038140324875712,4.082376956939697,,"[7, 2]"
23,15,0,1,0.9839245034802344,3.7620046138763428,,"[5, 1]"
23,38,0,1,1.1933972265985278,3.806504726409912,,"[3, 2]"
23,46,0,1,1.031548670940988,4.324191093444824,,"[3, 2]"
23,47,0,1,0.7712267621567375,4.169862270355225,,"[3, 1]"
23,26,0,1,1.0744668780854254,3.925187826156616,,"[12, 1]"
23,9,0,1,0.9082440868020057,3.8038766384124756,,"[16, 1]"
24,37,0,1,0.8847116250258226,3.712979793548584,,"[16, 2]"
24,15,0,1,1.0908112266371328,3.6998956203460693,,"[6, 1]"
24,9,0,1,1.0162906763950983,3.415571451187134,,"[17, 1]"
24,27,0,1,1.1469430799484253,3.3677139282226562,,"[5, 1]"
24,14,0,1,0.9415433284008141,3.6059436798095703,,"[14, 1]"
24,26,0,1,1.1037676630598126,3.6585686206817627,,"[13, 1]"
24,29,0,1,0.9749329096284406,3.6622395515441895,,"[10, 2]"
24,5,0,1,0.9644383340170889,3.5144553184509277,,"[6, 1]"
24,3,0,1,1.0004472207278012,3.330462694168091,,"[8, 2]"
24,34,0,1,0.9840857437625528,4.233175754547119,,"[4, 2]"
25,14,0,1,0.8508344769477845,3.350944995880127,,"[15, 1]"
25,9,0,1,0.9332133620977402,3.461047410964966,,"[17, 2]"
25,29,0,1,0.6885841759114429,3.109204053878784,,"[11, 2]"
25,41,0,1,0.962702929576238,3.4017884731292725,,"[7, 1]"
25,21,0,1,0.7955409803811242,2.628657102584839,,"[3, 2]"
25,12,0,1,0.8189072123595647,3.166154384613037,,"[9, 2]"
25,26,0,1,1.0302763445810839,3.5499751567840576,,"[14, 1]"
25,47,0,1,0.7292687372549584,3.4909069538116455,,"[4, 1]"
25,13,0,1,0.6006353461887778,3.012144088745117,,"[10, 3]"
25,37,0,1,0.8470733657861367,3.5081968307495117,,"[17, 2]"
26,5,0,1,1.0956507290854598,3.6819725036621094,,"[7, 1]"
26,6,0,1,1.0145998008549213,3.5448315143585205,,"[4, 1]"
26,9,0,1,0.9002384316921234,3.582672595977783,,"[18, 2]"
26,14,0,1,0.8874262580365846,3.342454671859741,,"[16, 1]"
26,24,0,1,0.7071793669552514,3.576103925704956,,"[8, 2]"
26,15,0,1,0.9300306416326953,3.3794610500335693,,"[7, 1]"
26,41,0,1,0.897918484210968,3.2961277961730957,,"[8, 1]"
26,26,0,1,1.0415093750664681,3.416374683380127,,"[15, 1]"
26,37,0,1,0.812767290763366,3.7749550342559814,,"[18, 2]"
26,22,0,1,0.5347401165217162,2.6598920822143555,,"[5, 2]"
27,47,0,1,0.7217499489062711,4.0580735206604,,"[5, 1]"
27,14,0,1,0.9134410780487638,3.84084153175354,,"[17, 1]"
27,12,0,1,0.9928046819993428,4.040786266326904,,"[10, 2]"
27,29,0,1,0.7881986294327111,3.389216661453247,,"[12, 2]"
27,7,0,1,0.5611018115768627,3.5621817111968994,,"[9, 3]"
27,26,0,1,1.2000753709764191,3.9856905937194824,,"[16, 1]"
27,41,0,1,1.0200198286771773,3.841198682785034,,"[9, 1]"
27,40,0,1,0.8242647937365941,3.675553560256958,,"[7, 2]"
27,15,0,1,1.0257179908214076,3.854316234588623,,"[8, 1]"
27,37,0,1,0.8157885456696535,3.710744857788086,,"[18, 3]"
28,40,0,1,0.3183685455577714,2.0490007400512695,,"[8, 2]"
28,12,0,1,0.9220484378508159,3.1999213695526123,,"[11, 2]"
28,15,0,1,0.8881255863174315,3.3552563190460205,,"[9, 1]"
28,9,0,1,0.9632829608519872,3.4758284091949463,,"[19, 2]"
28,26,0,1,1.0312208356279315,3.4261200428009033,,"[17, 1]"
28,14,0,1,0.8192217166676666,3.1304290294647217,,"[18, 1]"
28,41,0,1,0.9842697004477183,3.35001277923584,,"[10, 1]"
28,1,0,1,0.9014704458988629,2.981996536254883,,"[1, 2]"
28,6,0,1,1.1587768256664277,3.5780956745147705,,"[5, 1]"
28,5,0,1,1.0648074020038951,3.593285083770752,,"[8, 1]"
29,6,0,1,1.1698136201128364,4.041293144226074,,"[6, 1]"
29,9,0,1,0.9490862383445104,3.9090981483459473,,"[20, 2]"
29,35,1,1,0.7914857140609196,250.37255859375,,"[1, 2]"
29,37,0,1,0.8852171159707583,4.380131721496582,,"[19, 3]"
29,29,0,1,0.7099863095530148,3.3997275829315186,,"[12, 3]"
29,26,0,1,1.119937206398357,3.798232316970825,,"[18, 1]"
29,41,0,1,1.0281847657759984,3.8080391883850098,,"[11, 1]"
29,15,0,1,0.9298472148756827,3.619251251220703,,"[10, 1]"
29,12,0,1,0.9815846621990204,3.6497535705566406,,"[12, 2]"
29,14,0,1,0.8528157385912809,3.6574227809906006,,"[19, 1]"
30,45,0,1,0.7792601627475094,3.8139967918395996,,"[2, 2]"
30,41,0,1,1.0426861528555553,3.7965922355651855,,"[12, 1]"
30,6,0,1,1.0930902419611812,3.8460304737091064,,"[7, 1]"
30,24,0,1,0.7717255038745475,3.557887077331543,,"[9, 2]"
30,26,0,1,1.0503937473802856,3.82635498046875,,"[19, 1]"
30,5,0,1,0.8919201044873758,3.8624961376190186,,"[9, 1]"
30,14,0,1,0.8380672619198308,3.6680846214294434,,"[20, 1]"
30,15,0,1,0.9883536536847392,3.686742067337036,,"[11, 1]"
30,9,0,1,0.8797845623890559,3.628105878829956,,"[21, 2]"
30,47,0,1,0.669483640476277,4.000032424926758,,"[6, 1]"
31,12,0,1,0.9894820895791053,3.685523748397827,,"[13, 2]"
31,41,0,1,0.8899346720178922,3.5032567977905273,,"[13, 1]"
31,37,0,1,0.8245245499488635,3.964890718460083,,"[19, 4]"
31,26,0,1,1.005076451735063,3.6352882385253906,,"[20, 1]"
31,32,0,1,0.8128072367981076,3.1401896476745605,,"[3, 2]"
31,9,0,1,0.9305944206317266,3.5965867042541504,,"[21, 3]"
31,14,0,1,0.22890269239292,2.039128065109253,,"[21, 1]"
31,6,0,1,1.1617755182087421,3.9994499683380127,,"[8, 1]"
31,5,0,1,1.0186826893777559,3.780329465866089,,"[10, 1]"
31,15,0,1,0.8086013603594995,3.3170676231384277,,"[12, 1]"
32,9,0,1,0.9329038647810618,3.9661474227905273,,"[22, 3]"
32,43,0,1,1.0309358021792243,3.5851500034332275,,"[3, 2]"
32,14,0,1,0.05987391348533107,0.9014497399330139,,"[21, 2]"
32,47,0,1,0.5939852699833481,3.870088577270508,,"[6, 2]"
