round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.157100,2.941044,1.409625,"[3, 7, 8, 9, 13, 21, 31, 32, 34, 37]",4,"[8, 21, 31, 32]",0.4153,4761.1745,2510000,4856,12339
2,0.136600,3.635034,1.477096,"[3, 6, 7, 8, 15, 26, 31, 34, 37, 43]",3,"[8, 26, 31]",0.9461,4153.7973,2510000,5096,10230
3,0.149000,4.738043,1.294990,"[7, 8, 10, 11, 12, 15, 22, 28, 35, 47]",3,"[8, 22, 35]",2.3984,3780.6485,2510000,5192,9371
4,0.229100,2.293997,1.421915,"[0, 10, 15, 16, 18, 25, 30, 35, 44, 47]",1,[35],2.3988,3381.5752,2510000,5360,9782
5,0.227900,2.726898,1.225021,"[1, 2, 7, 11, 16, 27, 31, 33, 45, 49]",1,[31],1.4888,3674.9120,2510000,5504,9515
6,0.133100,3.402098,1.291529,"[6, 7, 15, 17, 22, 23, 31, 32, 35, 44]",4,"[22, 31, 32, 35]",2.4334,3390.6135,2510000,5648,9710
7,0.233200,3.394704,1.295451,"[9, 15, 19, 21, 35, 37, 39, 40, 44, 46]",3,"[21, 35, 46]",1.5213,3408.2447,2510000,5696,9227
8,0.145600,2.788743,1.247872,"[2, 4, 7, 19, 21, 29, 33, 35, 36, 48]",3,"[4, 21, 35]",1.6100,3041.8274,2510000,5792,9327
9,0.142800,3.070200,1.363860,"[1, 6, 11, 14, 16, 29, 31, 38, 40, 42]",2,"[31, 38]",10.2004,4112.1192,2510000,5888,9371
10,0.120300,3.410998,1.250879,"[9, 13, 14, 17, 26, 31, 35, 41, 42, 47]",3,"[26, 31, 35]",1.4818,3067.0379,2510000,5960,9494
11,0.138100,3.304638,1.252003,"[3, 11, 18, 26, 29, 31, 34, 37, 38, 41]",3,"[26, 31, 38]",1.1444,3062.8097,2510000,5984,10047
12,0.259100,3.574636,1.178730,"[2, 5, 12, 15, 24, 35, 40, 45, 46, 48]",2,"[35, 46]",2.3149,3744.5320,2510000,5984,9083
13,0.245700,3.054156,1.278989,"[3, 7, 9, 10, 13, 22, 36, 41, 44, 49]",1,[22],1.1117,4293.6916,2510000,6032,9438
14,0.198700,3.442700,1.275503,"[0, 3, 4, 6, 9, 12, 25, 27, 33, 37]",1,[4],1.0253,4548.5846,2510000,6032,9083
15,0.127100,3.548187,1.207693,"[6, 15, 17, 23, 26, 32, 35, 41, 45, 47]",3,"[26, 32, 35]",3.3110,4794.2483,2510000,6032,9083
16,0.204000,2.514000,1.431704,"[1, 5, 6, 12, 19, 21, 26, 30, 41, 47]",2,"[21, 26]",2.4827,3280.5481,2510000,6032,9083
17,0.253700,2.133424,1.152642,"[0, 6, 7, 25, 26, 36, 39, 40, 41, 44]",1,[26],2.5269,2871.0818,2510000,6032,9083
18,0.251400,3.106864,1.161939,"[3, 5, 12, 20, 23, 26, 31, 36, 39, 44]",2,"[26, 31]",1.4708,3193.0947,2510000,6032,9294
19,0.203700,4.047596,1.095147,"[0, 5, 14, 18, 20, 24, 25, 36, 37, 38]",1,[38],4.4980,2754.2911,2510000,6056,9155
20,0.262700,3.222946,1.246425,"[3, 4, 6, 10, 12, 23, 31, 41, 42, 47]",2,"[4, 31]",1.2115,3213.9107,2510000,6056,9083
21,0.283800,3.236649,0.979623,"[2, 14, 18, 19, 25, 26, 31, 34, 45, 48]",2,"[26, 31]",2.5948,3144.9411,2510000,6056,9083
22,0.251700,2.610939,1.131214,"[6, 7, 14, 24, 30, 31, 36, 37, 43, 48]",1,[31],1.2994,4283.4233,2510000,6056,9083
23,0.267300,3.039514,1.200689,"[5, 6, 15, 16, 19, 23, 33, 37, 44, 46]",1,[46],2.2088,2862.1232,2510000,6056,9083
24,0.216400,4.172455,1.011237,"[3, 11, 15, 18, 25, 31, 34, 40, 41, 44]",1,[31],2.5096,3406.7276,2510000,6056,9278
25,0.251300,2.721738,1.147270,"[0, 12, 13, 14, 24, 26, 33, 36, 37, 47]",1,[26],1.3650,2702.1717,2510000,6056,9083
26,0.143500,3.452483,1.085361,"[12, 15, 20, 23, 24, 26, 32, 39, 47, 49]",2,"[26, 32]",1.9834,3935.0922,2510000,6056,9083
27,0.112000,4.103627,1.164349,"[4, 5, 16, 19, 21, 32, 33, 44, 46, 47]",4,"[4, 21, 32, 46]",3.9244,3045.2889,2510000,6056,9083
28,0.161000,3.608977,1.120518,"[1, 3, 8, 9, 24, 25, 40, 43, 47, 48]",1,[8],0.9898,2859.2465,2510000,6056,9039
29,0.092100,5.228092,1.129884,"[5, 10, 13, 14, 20, 22, 26, 32, 37, 40]",3,"[22, 26, 32]",5.5511,3608.2218,2510000,6056,9083
30,0.095200,7.446715,0.991126,"[2, 3, 13, 14, 32, 35, 36, 39, 44, 48]",2,"[32, 35]",2.3744,3043.1165,2510000,6056,9278
31,0.314600,2.837498,1.303267,"[1, 3, 10, 12, 14, 24, 38, 41, 45, 48]",1,[38],1.3413,3124.5658,2510000,6056,9310
32,0.268300,2.631516,1.193519,"[2, 4, 6, 12, 16, 22, 26, 27, 34, 36]",3,"[4, 22, 26]",2.0369,2549.7774,2510000,6056,9083
33,0.299800,2.749442,1.057759,"[2, 10, 12, 13, 15, 16, 30, 31, 32, 47]",2,"[31, 32]",257.4295,2529.7282,2510000,6056,9083
34,0.265000,2.995979,1.031185,"[9, 12, 13, 15, 22, 23, 33, 36, 37, 46]",2,"[22, 46]",1.9336,2145.3571,2510000,6056,9083
35,0.310200,2.459292,1.027219,"[3, 4, 6, 9, 11, 12, 13, 27, 39, 45]",1,[4],1.7976,3244.7739,2510000,6056,9083
36,0.338300,2.093208,1.176022,"[0, 1, 3, 4, 5, 9, 12, 14, 26, 38]",3,"[4, 26, 38]",1.3744,2835.7299,2510000,6056,9083
37,0.193200,3.551013,0.992954,"[1, 4, 5, 12, 24, 36, 38, 40, 45, 46]",3,"[4, 38, 46]",2.8144,2412.0609,2510000,6056,9278
38,0.293600,2.403375,1.233066,"[1, 3, 4, 5, 12, 15, 22, 23, 41, 48]",2,"[4, 22]",1.3826,2509.9470,2510000,6056,9278
39,0.340000,2.682785,1.082448,"[1, 3, 5, 6, 15, 17, 32, 33, 41, 48]",1,[32],1.2096,3559.2579,2510000,6056,9083
40,0.291600,3.406994,1.093560,"[4, 6, 9, 18, 23, 37, 38, 40, 43, 44]",2,"[4, 38]",1.8424,4076.3672,2510000,6056,9083
41,0.302800,2.666932,1.054518,"[5, 7, 12, 24, 29, 34, 38, 40, 41, 44]",1,[38],3.7188,3794.2389,2510000,6056,9278
42,0.300000,3.683524,0.965313,"[0, 1, 4, 23, 31, 33, 35, 44, 47, 49]",3,"[4, 31, 35]",1.7776,2441.1374,2510000,6056,9083
43,0.335300,3.848313,1.086663,"[1, 4, 5, 6, 12, 27, 29, 34, 40, 41]",1,[4],1.0060,3228.2685,2510000,6056,9083
44,0.315100,3.770134,0.859373,"[2, 5, 13, 19, 23, 24, 29, 31, 39, 47]",1,[31],0.9263,3885.1602,2510000,6056,9234
45,0.195500,3.718088,1.109619,"[4, 12, 14, 18, 20, 29, 34, 36, 37, 38]",2,"[4, 38]",2.9647,3850.3813,2510000,6056,9083
46,0.341400,2.706406,1.205715,"[6, 9, 10, 12, 20, 23, 25, 37, 41, 44]",0,[],2.8609,2402.9837,2510000,6056,9083
47,0.281700,3.501651,1.146903,"[2, 3, 6, 8, 9, 23, 27, 31, 34, 44]",2,"[8, 31]",1.1622,3730.8794,2510000,6056,9278
48,0.237400,3.683540,1.145637,"[17, 20, 25, 26, 29, 36, 38, 39, 41, 46]",3,"[26, 38, 46]",1.3292,3871.6218,2510000,6056,9083
49,0.363700,2.390709,1.176921,"[6, 9, 14, 20, 27, 31, 39, 40, 45, 46]",2,"[31, 46]",1.2663,3277.5957,2510000,6056,9083
50,0.240600,3.481643,0.961422,"[5, 7, 11, 20, 23, 25, 30, 39, 40, 41]",0,[],4.5080,2383.9540,2510000,6056,9083
51,0.296600,3.337686,0.997210,"[5, 7, 12, 14, 23, 24, 29, 33, 40, 44]",0,[],1.5574,3293.5319,2510000,6056,9039
52,0.347300,3.595119,1.054250,"[1, 3, 5, 12, 15, 20, 24, 31, 37, 45]",1,[31],1.4467,3523.0506,2510000,6056,9083
53,0.318100,4.253388,0.996849,"[3, 5, 12, 19, 20, 28, 38, 39, 40, 48]",1,[38],3.2348,3283.9345,2510000,6056,9278
54,0.361900,2.861649,1.126659,"[5, 6, 10, 14, 23, 27, 37, 38, 45, 47]",1,[38],1.8292,2977.8926,2510000,6056,9083
55,0.277100,3.983071,1.012407,"[5, 6, 14, 28, 29, 38, 39, 41, 47, 48]",1,[38],2.9102,3482.9655,2510000,6056,9083
56,0.385800,2.713697,1.085009,"[12, 14, 15, 16, 20, 26, 27, 29, 37, 40]",1,[26],1.1525,3776.6712,2510000,6056,9278
57,0.406300,3.310571,1.121007,"[5, 9, 16, 21, 23, 27, 31, 35, 41, 43]",3,"[21, 31, 35]",2.8590,2508.7554,2510000,6056,9083
58,0.374200,2.598163,1.006709,"[2, 6, 9, 14, 23, 24, 31, 34, 37, 47]",1,[31],2.3197,2822.1516,2510000,6056,9083
59,0.317800,3.140608,0.968682,"[1, 6, 9, 15, 20, 23, 24, 37, 43, 45]",0,[],1.5952,2569.3690,2510000,6056,9083
60,0.323200,3.413689,1.073707,"[5, 6, 15, 20, 21, 24, 26, 29, 34, 44]",2,"[21, 26]",1.4161,2056.4301,2510000,6056,9083
