round_num,test_accuracy,test_loss,train_loss,selected_clients,n_byzantine_in_cohort,byzantine_in_cohort_ids,selection_time_ms,avg_train_time_ms,bytes_per_round,selector_state_bytes,selection_peak_mem_bytes
1,0.138900,2.268796,1.588150,"[6, 8, 9, 14, 21, 26, 28, 29, 42, 46]",1,[42],0.2704,2142.7923,2510000,344,1456
2,0.229800,2.173384,1.379802,"[0, 2, 14, 25, 26, 29, 33, 35, 36, 48]",2,"[25, 35]",0.1023,1751.8833,2510000,344,1456
3,0.325700,1.997333,1.271779,"[2, 7, 8, 9, 10, 30, 31, 37, 38, 41]",0,[],0.0632,1682.3898,2510000,344,1456
4,0.402300,1.819111,1.060937,"[13, 14, 15, 17, 19, 37, 41, 42, 44, 49]",1,[42],0.0690,2456.9883,2510000,344,1456
5,0.419300,1.688448,1.008093,"[2, 4, 7, 26, 27, 28, 29, 43, 45, 46]",0,[],0.7220,2234.0920,2510000,344,1456
6,0.439900,1.571188,0.945590,"[6, 13, 20, 22, 28, 32, 33, 38, 44, 45]",0,[],0.1004,3124.0534,2510000,344,1456
7,0.464300,1.501739,0.901405,"[5, 9, 10, 13, 15, 19, 28, 36, 39, 46]",1,[39],0.0702,2304.3630,2510000,344,1456
8,0.445200,1.499367,0.777772,"[1, 2, 4, 8, 15, 19, 33, 35, 36, 45]",1,[35],0.0562,1678.3182,2510000,344,1456
9,0.486200,1.416315,0.740243,"[1, 4, 6, 7, 10, 14, 26, 37, 42, 48]",1,[42],0.0573,2675.6348,2510000,344,1456
10,0.520900,1.342543,0.779358,"[3, 6, 10, 17, 25, 27, 34, 36, 38, 44]",1,[25],0.0888,2791.1228,2510000,344,1456
11,0.519800,1.338320,0.658288,"[11, 14, 17, 24, 25, 27, 31, 36, 42, 44]",2,"[25, 42]",0.0636,1498.1080,2510000,344,1456
12,0.510400,1.383970,0.702377,"[2, 6, 11, 19, 27, 33, 34, 37, 38, 46]",0,[],0.0506,1477.0085,2510000,344,1456
13,0.527600,1.355702,0.582363,"[4, 7, 8, 10, 14, 31, 34, 44, 46, 47]",0,[],0.0875,1434.7316,2510000,344,1456
14,0.531600,1.350909,0.622409,"[0, 4, 8, 12, 14, 23, 25, 33, 38, 41]",2,"[23, 25]",0.0488,1178.6217,2510000,344,1456
15,0.556500,1.311488,0.554457,"[5, 8, 14, 16, 20, 21, 38, 40, 44, 48]",0,[],0.0652,1776.9983,2510000,344,1456
16,0.547100,1.367986,0.471868,"[7, 11, 14, 17, 19, 20, 23, 24, 25, 47]",2,"[23, 25]",0.0508,2087.5820,2510000,344,1456
17,0.543900,1.327951,0.465355,"[6, 17, 24, 26, 32, 34, 35, 37, 39, 44]",2,"[35, 39]",0.0754,2062.5329,2510000,344,1456
18,0.557700,1.333986,0.467333,"[0, 1, 5, 6, 13, 18, 22, 29, 40, 44]",0,[],0.0583,1604.9551,2510000,344,1456
19,0.544800,1.472203,0.414364,"[1, 6, 13, 20, 24, 25, 26, 32, 33, 47]",1,[25],0.0625,1486.5493,2510000,344,1456
20,0.569200,1.340356,0.494909,"[9, 12, 23, 27, 30, 37, 40, 42, 46, 48]",2,"[23, 42]",0.0808,1640.1847,2510000,344,1456
21,0.541000,1.501918,0.426437,"[14, 17, 18, 19, 23, 28, 30, 32, 34, 48]",1,[23],0.0505,2944.7303,2510000,344,1456
22,0.538300,1.658034,0.383460,"[17, 20, 21, 24, 29, 30, 32, 36, 37, 44]",0,[],0.0586,1679.5968,2510000,344,1456
23,0.521400,1.596670,0.352125,"[1, 8, 19, 21, 22, 33, 35, 37, 40, 44]",1,[35],0.1231,1352.7760,2510000,344,1456
24,0.547600,1.544641,0.357713,"[8, 22, 30, 31, 33, 35, 38, 40, 45, 49]",1,[35],0.0656,2339.6794,2510000,344,1456
